,title,stars,date,r_title,text
272,Shrek 2,8,18 May 2004,Won't withstand the test of time,"Shrek 2 is worth more than the price of admission, but when I have children you can bet that I won't be buying the DVD. The jokes are very funny, but seem like they are way too pop-culturesque. 10 years from now it will feel extremely dated, with references to Justin Timberlake, Starbucks, Spiderman, Lord of the Rings, George Bush and OJ Simpson. While the original Shrek includes jokes that aren't always for the little ones, parts of Shrek 2 almost made me feel uncomfortable to be watching it with a bunch of children (like when you rent a movie with your parents, and there's a sex scene you didn't know about). But, it's rated PG so a few suggested jokes are allowed, I decided, and I stopped feeling uncomfortable. I was also laughing too hard to worry about the parents squirming in their seats while their children giggled at a song that included a ""sexy tush"".Shrek 2 is guaranteed to make you laugh, so by all means go and see it! But hurry, before these ""fresh"" jokes go out of style."
273,Shrek 2,8,24 May 2004,Shrek 2: Cruise Control,"The musical numbers aren't funny, inspired, or even any good; the 'reinventing' of signs and logos, while funny, are nothing we haven't already seen on ""The Simpsons,"" a thousand times; and the clever, creative soundtrack of the first film is watered down by many bands who are thrown in just to sell a few more records, and not because they have particularly interesting voices, or the talent of Tom Waits or Leonard Cohen or even Joan Jett.The first one was a fairy tale; this one is just a wacky comedy, with dull, lifeless musical numbers that won't appeal to anyone over the age of seven. (Ricky Martin?!  Were the Spice Girls too expensive?) I appreciate the adult jokes thrown in with the kids stuff, but nothing is worth hearing Eddie Murphy sing.  Puss in Boots is funny, the Fairy Godmother isn't, and while the animation is beautiful... the movie itself is just as good as it can possibly be, without being as good as the original."
274,Shrek 2,5,23 May 2004,Another disappointing sequal to a great movie,"I loved the first movie. It was funny and fun for me a 22 year old man to watch. This movie was slow and unfunny. Sure, there were moments of laughter, but it was nothing like the original. I think it tries to be too much. The begining of the movie was vomit inducing. The end was above average.For those who did not like the original: Run for your lives. For those who loved the original like me: I would suggest you wait to rent it and save some money on this average flick.Overall Shrek 1: 8.5/10 Shrek 2: 5.5/10"
275,Shrek 2,,23 May 2004,Not as good as the original...,"POSSIBLE SPOILERS ...but still worth a look.  All your favorites are back (minus Lord Farqaad)...Shrek, Fiona, Donkey, but now, with new characters such as a fairy godmother, Fiona's parents, Prince Charming, and Puss-In-Boots (well voiced by Antonio Banderas).The film is not as good as the first movie, but it's still good and still funny and loaded with pop-culture references (i.e. the Hollywood sign, Farbucks, Medieval Entertainment featuring Joan Rivers), funny jokes for both young and old, and good ol' family entertainment.I'm not sure if I'd like to see a Shrek 3 or not but for now, this is likable.  I give it 3.75 out of five stars."
276,Shrek 2,,23 May 2004,Fairy-tale farce too fast and fleeting,"""Shrek 2"" is definitely not for the kiddies. In fact, I fail to see how it can be truly appreciated by anyone under the age of 20. A lot of the in-jokes and clins d'oeil go back too far for Generation X to have a clue. Take the cinematic references to films such as ""Ghostbusters"" and ""Flashdance"", for instance. And there's a verbatim quote from ""Rocky Horror Picture Show"" that is said so quickly and quietly that you could easily blink and miss it. (Puss in Boots says at one point, ""I've got to hold on, or I too shall go mad"" -- Dr. Scott's words during the floor show before he lifts the plaid blanket and unveils his fishnet-stockinged legs.)That's my main complaint about ""Shrek 2"". There are lots of satirical send-ups of films, brand names and so on -- but they are just one-second sight gags or one-liners. You may not have enough time to catch them on the fly, let alone savor them, before the fast-paced farce moves on to something else.Fairy Godmother brings a new kind of cartoon villainness to the screen. Her brand of evil -- if you can call it that -- lies in her crass commercialism (she has a business card and a web site), her sweat-shop practices (her elves don't have a dental plan), and her scheming to marry her son Charming to Fiona. On the plus side, Fairy Godmother does look fetching as she lounges on a piano in a clingy red sequined gown (like Michelle Pfeiffer in ""The Fabulous Baker Boys""), and she sure can belt out ""Holding Out for a Hero"". I never expected to hear or see the word ""lust"" in an animated film, but that's the final ingredient in one of Fairy Godmother's potions. Oh, and her coachman cracks a mean whip ... Shades of SM! Fairy Godmother comes by her bawdiness and ribaldry honestly, since she is played by Jennifer Saunders (Edina in the TV series ""Absolutely Fabulous"").Princess Fiona seems rather less feisty this time around. She mainly wants the acceptance and blessing of her royal parents on her marriage to her ogre of a husband, Shrek. Her mother, Queen Lillian, is equally lacking in chutzpah. Indeed, Julie Andrews' considerable acting talents are sadly wasted on this doormat of a character. Even Maria von Trapp and Mary Poppins were worthier heroines.But at least Fiona and Lillian are flawed flesh-and-blood human beings, and not annoying animals, like Donkey (Eddie Murphy) and Puss in Boots (Antonio Banderas). Eddie Murphy's antics set my teeth on edge as much as Cuba Gooding's (literal) horsing around in ""Home on the Range"". Is it just me, or do animated films smack of racism, assigning these kinds of roles to Black and Hispanic actors?In ""Home on the Range"", Disney's last hand-drawn animated film, the audience is set up for a single film reference: ""Is this the end of Rico?"" -- Edward G. Robinson's dying words in ""Little Caesar"". I'm still laughing and shaking my head about that one. ""Shrek 2"" might learn a thing or two from this. You don't always have to pull out all the stops. A little can go a very, very long way."
277,Shrek 2,,23 May 2004,"Funny, but a bit flat","I watched Shrek 2 in a full theater, and all of us had a good time. This is indeed a very funny movie. So what if it does not seem as fresh and original as the first movie?There are a few points that I, after reading other reviews, want to make:1) This is not a musical, and neither was the first. The songs in both films are clearly there as parody. Remember the song that Fiona sings with the bird in the first? It's not there for it's musical value, it is there because the scene is a parody of the similar scene from Snow White. Likewise, Shrek 2 has songs which are necessary because of what the associated scene is all about; for example, if you have seen Cinderella, you know that Fairy Godmothers have to have their 'magic' song. And so on. Are the songs good, or in any way memorable? No, and I don't think they were intended to be. Probably just the opposite.2) The movie will suffer, both to older audience members, and to future audience years from now, because of the nature of it's topical references. The first movie satirized fairy tales and the movie made from them, and almost everyone knows those stories and can recognize and laugh at these references. In Shrek 2, a large percentage of references are to subjects other that fairy tales. For example, if older or future viewers don't know who Justin Timberlake is, and what his relationship is/was with a certain actress who provides a voice in this film, they are going to totally miss a funny gag. There are probably hundreds of tiny things like this scattered throughout this movie, and missing them will serious diminish it's humorous quality.3) The animation is still basically just as sloppy as that in the first film. My guess is that they have some very good people at Dreamworks, but those people are good at computer design and making the characters look good and three dimensional in a static sense. What they are missing are good ANIMATORS, those folks that design and fine tune how things move and get from point A to point B. This is where the two big computer animation studios differ; Dreamworks usually has very good stories, good actors, and good looking but poorly animated films. Pixar, on the other hand, has consistently excellent stories, good actors, and great looking and expertly animated films. It seems like every year or two, both studios come out with big movies, and Dreamworks is first to release, I will see theirs, and say wow! Then, a month or two later, Pixar comes out with theirs, done during the same time period, and I will say WOW!!!4) This movie need to be seen twice to appreciate the visual gags. There are just too many small things going on, in the corners of the frame or for very short durations, for a viewer to catch the first time around. Look for the Spinal Tap poster, the sharks and the mermaid, the Headless Horseman's sobriety test, etc."
278,Shrek 2,7,22 May 2004,They're all back!,"After avoiding watching the original for nearly a year and then being thoroughly surprised at how good it was, I was ready for laugh out loud comedy in the second installment.And yes, this one is funny too but not nearly as funny as I thought it would be. With pot shots at many recent blockbusters, I thought this didn't quite meet my expectations. Yes, it is funny and has some really hysterical movies but it wasn't as funny as I thought it would be.Banderas and Murphy are hilarious as expected but I wanted more from Ogre. The animation is fantastic but all in all, the comedy here leaves a little more to be desired. Still, this is a very entertaining movie and a definite must watch for fans of the original. Don't be fooled by the adds though, the first is still better.7/10"
279,Shrek 2,9,22 May 2004,Great.  Just great!,"I can't wait for my grandkids to see this funny, witty film.  The message is clear:  be who you are because who you are is beautiful.  We have the old shrek crew reunited and add the talents of John Cleese, Julie Andrews, Rupert Everett and Jennifer Saunders.  Tony Banderas brings in some extra comedy relief and the Poos in boots, a hired hit-cat, brought in to do in our hero.  The action is lively, the exchanges snappy, the dialogue is humorous and Eddie Murphy doesn't lose control, for a change.  The landscape is filled with visual and thematic puns, the CGIs are seamless and the story works.  This is a very different film than the original, much less ""down and dirty,"" albeit they do have lots of fart and body function jokes, but the film has a maturity in tackling issues like sacrificing for someone you love, accepting who we are, and refusing to be beaten down by prejudice. My wife and I enjoyed it thoroughly and we're sure we'll be seeing it again with the grandkids.  In fact, we're looking forward to it."
280,Shrek 2,10,22 May 2004,"This does the near impossible, it's better than the first!","This movie is going down in the books as one of those rare occurrences: A sequel that is better and funnier than the first.I laughed till I cried. The jokes were fun, the animation was super, I had a wonderful time with CHILDREN in the theater! And the theater I was in -- the children were fully engrossed in the film. That TOO is rare.In Shrek 2 all of your favorites are back -- Shrek, Princess Fiona and Donkey. (Myers, Diaz and Murphy) and new characters who are all just as Fabulous...but the new character: Puss 'n Boots, is just to die for.I'm not going to give away anything in this movie, my fellow writers already have..but if you're looking for a good time, entertaining, fun film that knocks on pop culture, fairy tales and what the true meaning of ""Happily Ever After"" whether you're a size 2 or a size 32...then this is the film to see.Shrek 2 is the best!"
281,Shrek 2,8,22 May 2004,"Jon Monsarrat review: funny, original, even better","It's easy for a sequel to repeat the first movie in a formulaic way. Austin Powers 2, another Mike Meyers film, certainly did. But Shrek 2 is even better than the first film. Unlike the original, Shrek 2 has a strong plot. Although it's a kid's film, Shrek 2 has a healthy dose of material for older folks so it works 100% as a film for adults.The computer graphics are beyond spectacular. I work in the field and I can tell you, when it comes to loose fabric clothing and hair, it's photorealistic now whereas just 10 years ago it would have been nearly impossible to do at all. Amazing.But similar to Toy Story, the effects do not overpower the plot. There's a real story and it's touching and contains a few twists. A few criticisms. The ending was too syrupy. The music didn't work for me... rock tunes not matching the mood and uninteresting ""musical"" melodies. And, like the original film, I did not find the donkey to be annoying but lovable. Just annoying. Neither the donkey nor the new hairy companion do much of anything in the film.Who should see this film:-- All kids-- People who like comedies, this one's even more accessible for adults than Toy Story.I'll give Shrek a well-deserved 8 out of 10."
282,Shrek 2,6,22 May 2004,Bit of a disappointment,"I have two young children, and have probably seen the originalShrek 40-50 times.  We were very excited about seeing this movie. This movie was really hyped by other critics/reviewers, and so Ijust gleefully entered the movie theater, with high hopes.  Maybethat was the issue.  But this movie really did not live up to theoriginal.  It was almost too stuffed with funny anecdotes.  It wasmanic in pace, and when a coffee-holic makes a comment likethat...well...let's just say I usually am very alert.  The pace was alittle too much for me.  I wasn't as thrilled with the second movie asthe first.  But overall, it was a good movie.  I still gave it a 6 out of10.  The writing was great, but not excellent like the first movie. The story line was great, but not excellent like the first movie.  Thescenery was excellent, and it was really better than the first movie. The landscapes were really lush.  One of the things I was lookingforward to was the clever music, and with the exception of the fairygodmother's song, it was a let down.  Overall, please do go andsee the movie.  I would recommend it.  It's great, but not asexcellent as...well...yep...you guessed it...the first movie.  So, aslong as we're clear on that, then I've done my job.  God bless useveryone."
283,Shrek 2,7,22 May 2004,Good film but not as great as the first!,"The cast of Shrek returns for another adventure. Shrek (Mike Myers), Fiona (Cameron Diaz), Donkey (Eddie Murphy) reprise their roles and are joined by Antonio Banderas, John Cleese and Julie Andrews. Shrek and Fiona are invited by her parents to a ball to celebrate their marriage. But to her parent's surprise their daughter is a still an Ogre and has even married one!It is always a challenge for filmmakers to come up with a sequel that at the very least comes close to it's predecessor. So many great films have come up with substandard follow-ups which in a way has tainted it's great reputation. Well it looks like you need not add the name of Shrek to that rather dubious list.I thought the animators of Dreamworks did a great job once again in terms of coming up with a quality animation picture. The visuals were so good that sometimes you actually forget that you are watching an animated film. The very colourful visuals and stunning detail makes you appreciate the painstaking work of the animators over the many months.I thought the story was much better and deeper than the first movie. The story more complex than the first. You are able to see more of the personality of the main character his strengths, and his insecurities.I think because of the relatively intricate story line that it contributed to the movies being less funny. The few funny scenes were mostly made by Donkey and Prince Charming. Shrek I felt was a lot more serious in this film and his occasional wisecracks didn't do it for me. Also some greats cameos by Larry King as the Ugly Stepsister and Joan Rivers. Don't get me wrong this is still a funny movie but it pales to the original.
Great film not as good at first but a good film nonetheless. Well I heard that they are already working on Shrek 3 and I'm looking forward to it already."
284,Shrek 2,10,22 May 2004,Laughing Out Loud... Just a tear drop away !!!,"Just seen this movie and boy, Shrek 2 was excellent ! Simply the best movie this year to date... forget about what the critics say... this movie will make you laugh almost every minute... it's highly enjoyable and worth every single cent i paid for it... highly recommended... believe me... i'm lost for words trying to describe how great the movie is ! Anyway, about the story...*warning* spoilers ahead! Tells about Shrek and Fiona's life after they got married...with of course...the donkey still around...and one day, they were called back to the kingdom, far far away...(now this is really far)... where they meet Fiona's parents, Mr. K and Mrs. Q ... And there's the Fairy Godmother who tried to break up Shrek and Fiona. Apparently, there's some secret behind the King which the Fairy Godmother knew about so the King had to help her. That's where the funs starts... there's the Hitman! (puss in bootsss...purrrrrr ) and Shrek's buddies from the swamp and a few spoof from films such as Mission Impossible etc...and many many more fairy tale characters.... all these adorable and cute characters make this movie worth a watch!So why wait now? Grab your popcorn and head to your nearest movie theatre now!****1/2 out of *****.(This review was brought to you by a normal movie fan with no professional training in movie reviews...)"
285,Shrek 2,9,22 May 2004,"A very, very funny movie.","This movie was a riot. My wife and I went to see this movie to preview it before we take our daughter. There was a very good lesson about tolerance that this movie teaches, and it was extremely funny to boot. The relationship between Sherk, Fiona, and Donkey in this movie is certainly tightly bound and that allows the antics to insue. Any parent of a child will get what I mean in the First five minutes of the movie. Enjoy and remember to Breathe!!! It keeps your side from hurting. The reference to Cops and other TV shows as well as the Landscape for Far, Far, Away just adds to the antics. This movie is great fun and will be enjoyed by all. I would recommend this movie for any family wishing to take a child to see it."
286,Shrek 2,8,21 May 2004,"Delightful, Entertaining, and Witty","While most sequels don't live up to the hype, this one does.  A very funny follow-up to the original Shrek with the return of many old and the introduction of many new characters.  There are tie-ins to several more fairy tale stories too, which you'll have fun spotting throughout the film.Additionally, this story pokes a lot more fun today's society that the previous movie.  In particular, the movie takes some very well aimed swipes at Starbucks, E!, and COPS.  I think there may have been a few more, but those were the ones that really stand out at the moment.I felt that the production, cast, music-wise, and comically was as strong as the previous movie.  But, I think the story was a little less cohesive and there were one or two minor holes in the story.  But, all in all, the movie was a lot of fun and great bang for the buck.  Good for the kids and the adults (which is such a rare treat these days).  See this movie! Show the movie industry if its made well, we will come!"
287,Shrek 2,9,21 May 2004,A great addition to the first...,This movie was really funny and just worked great with the original. Of course nothing compares to the first but after all it is the first and original. But if you liked the first you must see the second just to see what happens and to laugh at all the great little spoofs of old tails and even some of the more recent movies. Its totally worth seeing in the theaters no matter what age everybody will find something funny and worth while. So if you haven't seen it already go... now...
288,Shrek 2,,21 May 2004,Beauty is in the eyes of the beholder...,"As a sequel, this movie does not disappoint.  Shrek and Fiona take on a fresh episode of their lives, leaving the viewers with a track of characters and events - without the presentation of repetitious scenarios from the film's prequel and assert boredom as so many contemporary sequels tend to offer. Flamboyantly hilarious and captivating, Shrek 2 continues its story, carrying with it just as much refreshing boldness, fun and energy. Yep, this film dazzles as a wicked comedy, satirically embedded with recognizable fairy tale and movie characters that are wittily crafted to provide a totally different assessment our memories of their beauty or of their flaws. Yep, scenes and characters move at an enormously fast pace to keep the viewers thrilled with laugher. Yep, there isn't any dull moment to this film. There's plenty to keep the young fairy tale book readers mesmerized, and there are a abundance of cleverly crafted insinuations to flirt with the adults' minds. Yep this film is cool and wild, offering a never-ending sequence of funny twists to make this movie worth seeing, again and again. Young or old, the audience will, very likely, be tickled to tears, watching the stronghold of fairytale conventions being ruptured.    
Never `judge a book by its cover' comes across as a strong theme in this film.  From the vast ensemble of interesting characters, the younger viewers will learn to appreciate that beauty is definitely in the eyes of the beholder and not skin-deep. I can't think of another animated film that has - without the usual superficial and condescending tendencies - so creatively associate character interactions with physical appearances to sell this crucial moral lesson to younger viewers.   Our two beloved green ogres return to the screen with more adventures, meeting more characters to render their love or hate. Like all good fairy tales, Good Samaritan' charity tends to be the best weapon for winning a war. Be assured: Donkey, their annoyingly talkative, will, once again, try to steal the limelight  but Puss in Boots won't be letting Donkey steal the show. Overall, all the characters are truly marvelous to watch. If Larry King has a cameo appearance, he's definitely not easy to spot. Oh yes, those film allows Joan Rivers to celebrate her infamous appeal at the Golden Globe's, or the Oscar's Red Carpet' walkway.      The film carries a simple storyline but there are plenty of scenes, spiced up, in comedic fashion, to test the meaning of love.'  How will Fiona react to the `Little Mermaid' flirtation with Shrek during the couple's honeymoon at the `From Here to Eternity' beach? How will their lives be affected in Far Far Away Land when Shrek eventually gets to `Meet the Parents'?  Can Fiona's parents truthfully ` Guess Who's Coming to Dinner'? What if Fiona's Fairy Godmother still holds up to her dream of tying the `Happily Ever After' knot between Fiona and the Prince Charming? Will the Ogres find the `Mission Impossible' to stay faithful to their love?     
As the scenes shift from the Ogres' home in the swamp to the graces of Far Far Away, the audience is treated with spoof-spins on snobby Beverly Hills. Yep, watch out for the non-stop parodies of  `Cops', `Knights' and `Casper.' Be sure to look for the likes of Jack and his Beanstalk, Rapunzel, Red Riding Hood, et. al.  Yep, the audience will have fun, picking out their favorite fairy-tale characters, from scene after scene of alluringly and fascinating visual settings. There's plenty not to be missed  visually and audibly. It's hard not to enjoy the snappy and spontaneously sharp and witty dialogue. And the catchy songs are brilliantly spun to correlate to the scenes and actions.   A very entertaining animated film that keeps the audience smiling and laughingA"
289,Shrek 2,6,21 May 2004,"Not as good, really, really.......","*************POSSIBLE SPOILERS**************************Ok, I'll admit that perhaps I shouldn't have watched Shrek the night before and yet I don't think it really swayed my feeling.  This one just wasn't as funny or entertaining.  I found myself wondering when it was going to be funny in a few places where it was obviously dragging.  Maybe I was expecting to much.  Now for the possible spoiler part.  The Fairy Godmother is annoying!!!!  About halfway through the movie, without any prompting from me, because I don't talk during a movie, my 8 year old son made the comment, ""Does anyone have a tranquilizer gun?"" This was after a particularly annoying scene with the Fairy Godmother.  I knew she was annoying me but for an 8 year old to put it into words, well I felt it was a confirmation of how I was seeing this Character.  I gave the movie 6 out of 10 and feel that was being generous."
290,Shrek 2,,21 May 2004,Animated Musical,"Shrek II is as good a sequel as we have seen in quite some time. Since the animation bar was raised just a few years ago with the release of Shrek and Monsters, Inc. and Toy Story it is no surprise that this latest addition is welcome entertainment.	Following the adventures of the cast introduced in Shrek, such adult concepts as true love, romance, acceptance and redemption as they travel to Fiona's parents kingdom-world.  It is therefore fairly engaging for adults and there is enough raw action to keep children in their seats.
	My only concern is the reliance on comedy to employ flatulence and burping as standard gags.  No one knows anyone that takes a small sip of wine and burps loudly at the dinner table, and I have always found this type of device the vilest attempt to ground a fantasy in some sort of reality.  But this does not detract from the overall high quality of the total effect.	There is a scene well into the movie that may be the funniest recorded in any animated film ever.  Simply stated, a series of events occur involving the law in the Kingdom and the principal characters, and in this moment Antonio Banderas' Puss In Boots character is the highlight.	The score of the movie is very good, and at times I wondered if having a soundtrack of the film would be something worth hearing later.  I cannot recall an animated movie in which the musical choices were so good."
291,Shrek 2,8,21 May 2004,"Still good, but the new has worn off","I just saw ""Shrek 2"" and left feeling vaguely let down. There could be several reasons for this that had nothing to do with the film. For one thing, I saw a non-opening day weekday matinee, so there was very small audience - not good for a comedy. For another, I simply wasn't in the greatest of moods.Still, after ruminating on it for a while, I have decided that it really didn't impress me as much as the original. The original ""Shrek"" had the benefit of surprise and discovery, which any sequel will lack. Still the humor was well executed with every bit as much detail as the original, so why wasn't I more impressed? I can think of several possibilities which I'll detail below. Overall, I can recommend it, though. Oh, and by all means, stay for the credits!!![WARNING - Potential spoilers from here on]1. ""Shrek 2"" is self-consciously more hip than the original. The original has lots of contemporary references, to be sure, but not so many as to make it inaccessible to audiences some number of decades in the future. This one did and it detracted from the impact.2. The plot line having Shrek and Fiona both made human just seemed wrong. Granted, this was a goal - to show the folly of trying to be something you're not - but still, a human Shrek just didn't deliver the goods the way the ogre Shrek could have.3. The big surprises at the end were obvious from very early in the film. Granted that big surprise ending in ""Shrek"" was also somewhat predictable, but still I saw of the revelations coming from a mile away, as will I expect most viewers.4. ""Shrek"" resisted the feature-length cartoon urge to include musical numbers. ""Shrek 2"" gives in and the results are mixed, at best.Now that I've got the carping out of the way, I still admit that, on balance, it was pretty good. I mean, I didn't leaving wanting my money or time back. Some of the best gags are subtle and take place in the periphery of the main action (check out the label on the love potion). The cast and animators did their typically superb job. I can hardly wait to see what extras will appear on the DVD version..."
292,Shrek 2,7,20 May 2004,Not quite happily ever after,"I walked into this movie expecting to see more of a wonderful original movie. Instead, what I got was great computer graphics, a hilarious final act, and 50 minutes of waiting for the story to find its footing. Not that it was unbearable, but the story felt too contrived.What I liked - donkey as a stallion, the supporting characters from the swamp, Far Far Away, and Prince Charming. What didn't work - Puss in Boots, the fairy godmother, the entire honeymoon scene, and the storyline about the king. The rest fell somewhere in the middle.All in all, I enjoyed the movie and would recommend it to all who loved the original, but don't go into it expecting to be blown away."
293,Shrek 2,,20 May 2004,It was really good.,"Shrek 2 - Eddie Murphy, Mike Myers, Antonio Banderas, John Cleese, Rupert Everett, Julie Andrews, Cameron Diaz.The Plot - Shrek and Fiona go to meet her parents when they feel very abrupt about Shrek and her together when she was supposed to have an arranged marrige.My Comment -Okay so the movie was good a lot of farmiliar people were in it Mike Myers and stuff. The original was good too but this one is way better. It had the more funny things they left out in the first movie. It would be a little bit better if Drew Barrymore was in it but you know casting these days.My final rating and Grade  - A 9 1/2 OUT OF 10This movie is a comedy for all ages. Publicity like the games are good too."
294,Shrek 2,7,20 May 2004,"Good, but first movie was better","Shrek is a very funny movie and is fun to watch.  It has a lot of fun with its returning characters like Shrek, Fiona, and Donkey.  However, the story sort of repeats the first movie.  Fiona and Shrek have to realize how much they love each despite their looks, exactly like the first movie.  the new characters are not that interesting this time around.  Fiona's parents are not very interesting.  The Fairy Godmother and Prince Charming(played by the overrated Jennifer Saunders and Rupert Everett) are also quite dull. Antonio Bandaras Puss N Boots is funny though (Note to filmakers, jokes about cat hairballs can now be retired.  It wasn't funny in Cat In The Hat and it isn't funny in Shrek 2.)  The movie has plenty of humor to recommend it.  Just don't expect a classic like the first movie."
295,Shrek 2,9,20 May 2004,Very funny,"Very funny movie. I saw it on the day of release. The theater was full and the audience loved it so much that there was an ovation at the end of the show. I loved the movie myself. I think there were very few minutes in the movie which was not funny. I would highly recommend this movie for one viewing at least. The message behind this story (both 1 &2) is  - ""Be proud of who you are and how you look. External beauty isnot everything and it is only what is inside that counts."" There is an additional character in this movie - namely, Puss in boots (spanish version). Voiced by Antonio Banderas, it is a take-off on ""Zorro"". The acting rendered by the character is especially worth watching. This movie is ""The King of spoofs"". I could identify atleast 25 movies that were spoofed in this movie. The fairy godmother is hilarious too since she tries to imitate a vamp. All in all, the movie has the original cast like Mike Myers, Eddie Murphy and Cameron Diaz, who jell so much with each other in the form of the characters. Some of the other big names in the movie are Julie Andrews, John Cleese, Rupert Everett, and Larry King."
296,Shrek 2,,20 May 2004,excellent sequel for those who don't like sequels,"My family and I attended this last night, kind of as a last-minute affair. I am glad we all went, since I would have to say there's something for just about everyone in Shrek 2.[Possible Spoilers]The first thing that grabbed me, I think, is the improvement in CGI animation in this film.  Having a houseful of kids, I've viewed the first movie several times.  Small details jump out at you-- the crowds look almost real, not contrived.  There's a scene where Shrek and party are taking shelter during a rainstorm; watch the water as it runs off the edge of the roof-- I had to do a double-take and remind myself that this film came from computer workstations, not from cinematography!  Another scene that comes to mind is when Shrek overhears a conversation among the king, queen, and Fiona; the detail in the window glass is remarkable.  A definite cut above the original.  And that's but two of the smaller examples out of many.There's the whole gamut of one-liners and innuendo from Donkey and other fairy tale sidekicks.  And some blatant visual gags from some diverse and unrelated films (Lord of the Rings, Alien) that I wouldn't have expected. Not to mention that Far Far Away looks an awful lot like parts of Beverly Hills, especially Rodeo Dr. (or Destin Commons, if you live in the FL Panhandle).  You will want to see this film more than once (I know I do) just to see what you might have missed the first time around (and we didn't stay for the end credits and the scene in there either!).The added voice talents of John Cleese, Julie Andrews, Antonio Banderas, and others are just great, very well cast.  The animated characters even take on some characteristics of their real-life vocal counterparts-- I could easily see some of John Cleese in the king's face and mannerisms.  Puss n' Boots (Banderas) adds a needed bit of expansion to the main characters, and it is difficult to tell if we're going to see him as Zorro or a feline from one moment to the next!  The story isn't complicated, but at least follows the thread from where the last film ended.  That will make it easy for kids (and those of us who still sometimes think like kids) to get hooked right back into the story.  The one-liners come fast and furious and both my teenage sons, my Mrs., and I had some great laughs out loud, something I don't often do in a crowded theater.  What a great way to start off the summer film season-- (and Harry Potter just around the corner!)"
297,Shrek 2,6,20 May 2004,weak at best,"this movie is a waste of two acts.  The first two thirds of the film start off without any clear direction or story of any kind.  The films seems to be everwhere, neither funny nor serious.  It slumps along to played out pop music, without really taking any direction or making any choices.Now that i've vaugely repeated myself enough.  The third act is really funny and works incredibly well.  Shrek, at it's best is a tounge-in-cheek reference to the intersection of pop-culture and fairy tales.  At it's worst, it's cliched and uninteresting.  The picture finally picks up in 3rd act with quick with, fast paced (real) humor, and also a little bit of poppy-sugary-sweetness.Ultimatley, the last act can and should never be able to redeem the rest of the movie, and it certainly doesn't here.  So, take it for what it's worth. It'll probably be good for little kids.peace."
298,Shrek 2,7,20 May 2004,Not quite as good as the original,"I have heard a lot of reviews that say this movie is better than the first. I have to disagree.  Shrek II tried just a little too hard to be as funny as the original and didn't quite make it.Overall, the movie was very enjoyable.  Of course, I felt like I was the only one who got some of the jokes (and I am sure I missed some).  As a sign of the subtlety of some of the jokes in this movie, the love potion has the roman numerals 'IX' on the bottle.  Of course, there are also plenty of obvious jokes (fart jokes, slapstick comedy, etc.).  Overall there is comedy appeal for everyone.If you enjoyed Shrek, chances are you will enjoy Shrek II just as much.  If you didn't like Shrek, then you won't like this one."
299,Shrek 2,,19 May 2004,Good movie...,"I just saw this before everyone else ruined it for me, and I'm glad.  This was a very good sequel.  When I heard they were going to make a sequel, my wife was more interested in it than I was, but, I have to admit it was worth watching.  For instance, I was glad they chose John Cleese to play the king. He has always been my favorite in the Monty Python clan.  Julie Andrews played the queen, which fit her like a glove.  Puss-In-Boots was played by Antonio Banderes, and he was by far the scene stealer.  Of course it was good to see Eddie Murphy and Mike Myers again.  I liked this about as much as I liked Finding Nemo.  Since I rate animations on a scale of 1 to 5 I give this movie a 3."
300,Shrek 2,7,19 May 2004,Merely Good--Not inspired,"Shrek was funny, fresh, and slightly off kilter. It was a breath of fresh air and that rarest of all animals: a kids movie with genuine laughs for grown ups. Shrek II has plenty of great gags and visual jokes--but that is all they are. Just gags. The freshness is gone, and the story carries little weight. In the first movie, the jokes were funny AND they revealed character and moved the plot. Here they are one unconnected laugh after another.You will enjoy Shrek II. It is funny. You will probably laugh more often than your kids. But it is just not special, surprising, engaging movie the original was."
301,Shrek 2,8,19 May 2004,Almost as good as original,"One of the few sequels I have been looking forward to and fortunately not a disappointment.This is a clever movie that can stand alone without the original. Soundtrack is decent but not as good as the original but the story is well done and the additions to the cast is wonderful. I especially enjoyed Jennifer Saunders voicing of the godmother and John Cleese as the King. I probably would enjoy them reading the newspaper though. For those unfamiliar with Saunders, try finding Absolutely Fabulous on cable TV. If you are unfamiliar with Cleese, you must have been living in a cave. The movie is clearly stolen by Donkey and Puss in Boots. Love the sly humor. A sequel with the two of them would be fine with me."
302,Shrek 2,,18 May 2004,Can't stop laughing,"No sour puss here. Sequels can be iffy at best with a rehashing of old jokes and scenarios, but directors Andrew Adamson, Kelly Asbury and Conrad Vernon bring a Shrek 2 that will in the long run out last its older sibling. Mike Myers (Shrek), Eddie Murphy (Donkey), and Cameron Diaz (Fiona) return to the swamp but only for a brief stay as they are then called to Far Far Away for a post wedding celebration. Screen legends Julie Andrews and John Cleese join the voice cast as Fiona's royal parents who are not too excited to have an ogre for a son- in-law. The film sort of plugs along until the entrance of Puss In Boots (Antonio Banderas) who takes command of the screen and steals every scene possible through flawless animation and hilarious quips. This will undoubtedly be the family film of the summer and gets the season off to a sidesplitting start. Shrek 2 is a must see for all those who enjoy a gut wrenching, face cramping, soda through the nose laugh fest. But if you aren't careful you might learn something about unconditional love. That's my spin on entertainment. - Matt Mungle"
