,title,stars,date,r_title,text
137,Beauty and the Beast,8,31 July 2015,One of Disney's greatest ever classics,"I think this is one of if not the first film to be nominated for best picture at the Oscars. With that in mind it shows what a true classic Disney produced with Beauty and the Best.Beautiful Story, Lovable Characters, amazing animation, in every way this film is wonderful. Perfect.Simple girl from a small town in France daughter of an inventor, the local village hunk wants to date her, but she doesn't want him. Her father is taken hostage, she trades places and then falls in love with the man who was holding him prisoner.Make sure you have a box of tissues when you watch this film I guarantee there will not be a dry eye in the house!"
138,Beauty and the Beast,9,14 July 2015,Tale as old as time...,"No other adaptation of the classic French fairytale has come close to capturing the magic of Disney's effort. It's a gorgeous film that fully relishes in its medium; the majestic Gothic architecture of the castle, the hulking form of the beast, the charming anthropomorphic household servants etc. These all would look not half as fantastic in live action, but in one of the earliest uses of the CAPS system, are beautifully fluid, lively and detailed. It sets the tone for some very strong and complex characterisation, particularly in the case of the Beast and his servants. The Beast himself is daunting and imposing in his character design, but the animation captures a more human side of the cursed prince in actions like slumps and walks and sighs. His piercing blue eyes add depth to his wide range of facial expressions that appear in both humorous and heavy scenes. The assortment of household items also benefit from the enchanting animation. A variety of unique characters from teapots to candlesticks are designed with great care and love in order to represent real humans as closely as possible. They bounce around, they wave and cross their arms, they emote via their eyebrows. When the magic turns back the Beast and his servants into humans at the end of the film, they feel strangely alien. That's because of the ability of Disney to assign the audience's devotion and care onto inanimate objects and ugly beasts. It couldn't be more natural to fall in love with this world. Alan Menken and Howard Ashman combine again after the success of The Little Mermaid for a memorable soundtrack. Be Our Guest is a lively tune which showcases the wide cast and crazy choreography of the household servants. Gaston is appropriately set in a tavern and features hilarious antics and boasting that could only come from the main villain. As despicable as he is the lyrics are rousing and catchy, depicting a true paragon of manliness that is as irresistible as the handsome face and rippling muscles of the addressee. The show stealer however is the title theme, lovingly sung by English actress Angela Lansbury in film as a poignant moment where Belle and the Beast have their first dance. Her rendition is not as lavish or as sweet as the Dion Bryson duet, but it's earnest and simplistic. It's one of the few instances in the film where the camera is allowed to move, via a complex production sequence where the entire ballroom was created using CGI. The end result is magnificent; the camera sweeping down from the ceiling chandelier and tracking around the couple, combined with Lansbury's richly tender and warm singing voice makes for one of the most beautiful scenes of Disney history. Beauty and the Beast's story is simple but remarkably effective. The even pacing of the characterisation and narrative creates a very accessible and engaging relationship between Belle and the Beast. There are clear moments of growth and change which earmark the path to the love they share at the end. Linda Woolverton's Disney debut demonstrates great emotion and sincerity for what would be recurring features in hits such as the Aladdin, The Lion King and Mulan. The voice-work is never once out of place and lends itself to the grand illusion. The film will captivate audiences of any age and displays Disney's mastery for creating a story that revels in its beauty, simplicity and magic."
139,Beauty and the Beast,9,22 April 2015,Great music and fun simplified story,"A rich and powerful prince dismissed a beggar who turned out to be an enchantress. She turns him into a Beast unless he can learn to love another and earn her love in return before his 21st year. Or else he shall live as the Beast for all times. Belle lives a quiet life in a small provincial town. She's a bookworm fighting off the advances of the conceited arrogant Gaston. Her father is a struggling inventor. He gets lost taking a shortcut to the fair. He seeks shelter from the wolves in the Beast's castle but he's taken prisoner. Belle comes looking for her father and offers to take his place.The songs are catchy and the story has been simplified. There are great animated characters. The film makes some great choices. It starts with the great song from Belle. There are at least 3 great songs when most of the time, two would be amazing for any movie. The simplification of Belle's home life is probably for the best. It leaves more room for the romance between Belle and the Beast. It also gives a great opportunity for these terrific fun characters in the castle. The animation is terrific with a good use of early CGI. It is one of the icons of Disney animation."
140,Beauty and the Beast,8,7 April 2015,A magical Disney classic,"Amazingly, up until now, I had never seen this movie. I'd seen The Little Mermaid and Aladdin, but not Beauty and the Beast. I'm really disappointed I never saw this movie till now because it's pretty great. I can certainly see why it is one of the 3 animated films that was nominated for Best Picture. The whole film feels extremely grandeur and epic in scale, especially the scene where Belle and the Beast dance. All the side characters are entertaining, and I'm really glad none of them were obnoxious and overbearing. One of the best things about this film is the fact that Belle and the Beast actually spent time with one another and developed a connection. At least more than other Disney films anyway. They felt more real than say Aladdin and Jasmine or Ariel and whatever that guy's name was. I'm really jealous of anyone who got to see this in the theater. It's a film that deserves to be seen on the big screen, but until they hopefully re-release it, I'll keep watching it at home."
141,Beauty and the Beast,6,19 August 2014,It's A Classic But The Book Could've Worked,"Before any hate comments I like to point out like I said in the title, it's a classic and I like it. It has a good story, great animation, wonderful music etc. but after reading the plot of Beauty and the Beast book on Wikipedia I think it could've worked better. In the original, Belle is one of the six children in a wealthy merchant family, now you might think she'll be bratty or selfish and all that clichéd stuff but really she sounds very nice and kind, as of course Disney had adopted the personality into the movie so credit for that. Though the sisters really have that 'ugly step sister' appeal like from Cinderella treating Belle like a servant and secretly taunt her. The merchant lost his wealth in a storm and was forced to live in a small farmhouse. Years later, the merchant, found out that one of his ships had survived the causality and returned to the city to find out in the end that wealth has been seized to pay off his debt. Beforehand, thinking that the ship might have something valuable promised his daughters some jewels and dresses and Belle a rose, which is from the beast's garden, more of the plot can be seen on Wikipedia. The book's plot pretty much works better then Disney's adaptation and as I said before, the movie is a classic. But I love stories that has also have no villains, Gaston is a really memorable villain, not plotting revenge or wanting to kill someone, well minus beast so he can win Belle, but not for glory. He's just pompous, self-centred person. But films like 'My Neighbour Totoro' works without a villain, it's shows the struggle of the main character. As much as I love this film and its story, the book version would've been a better choice to adapt. As of the movie. I love the side characters and climax, and I do accept the Disney version by the way. The songs are fun and the animation very fluid and colourful."
142,Beauty and the Beast,,24 April 2014,One of Disney's Most Memorable Features.,"Effortlessly enduring the test of time, Beauty and the Beast manages to retain the same flair & charm that made it an instant classic during its time of release, The story covers the relationship between a beast who once was a prince before he was turned into a monster as a punishment for his selfishness & a young, beautiful woman named Belle who is imprisoned in his castle.Elegantly presented with pleasant songs, heartwarming music & superb use of imagination as well as humour, the film even today manages to grip its viewers into its fairy tale right from the opening moments. The animation is dazzling, voice acting is impressive, each frame is finely detailed plus the story is very well narrated & paced too.On an overall scale, Beauty and the Beast isn't the best ever Disney film in my book but it surely is amongst the most memorable ones. Its message i.e. ""looks never really matter when you own a f*cking castle :P"" is heard loud & clear and makes sense even today. One of Walt Disney's finest offerings that works even better as an enchanting story of love, Beauty and the Beast is a delightful musical that should still appeal equally to people of all ages. Just go for it."
143,Beauty and the Beast,7,7 March 2014,Lovely,"A beautiful animated film. I think any child would love this, even all of the family maybe, it is such a good ""classic"" animated film. Everyone will know the story, i remember watching it as a child and it being one of my all time favourite stories/animated films.A lovely ""love"" story that is very touching.I would recommend to people mainly with children, i think they are more likely to enjoy this type of animated film (adults may like it too, whatever genre you are into).Worth a 7 out of 10 at least."
144,Beauty and the Beast,10,11 January 2014,One of Disney's best animated flicks,"Beauty and the Beast is one of the best Disney films I have ever seen. The story was very creative, the music was standout, the characters were great, the animation was breathtaking, and the voice cast was good. It does better than The Little Mermaid in everything, with the exception of the characters.Don't get me wrong, Belle (voiced by Paige O'Hara), the main protagonist, I consider her to be one of the best Disney heroines ever created, but I do not think she was as good as Ariel, mainly due to their interests. Belle is a bibliophile, where Ariel from The Little Mermaid, is more interested in adventure. The other characters, Beast (Robby Benson), Belle's love interest, Maurice (Rex Everhart), Belle's father, Lumiere (Jerry Orbach), the candle, Cogsworth (David Ogden Stiers), the clock, Mrs. Potts (Angela Lansbury), the teapot, Gaston (Richard White), the main antagonist, and LeFou (Jesse Corti), Gaston's dimwitted henchman, are all great characters.I highly recommend this movie to everyone."
145,Beauty and the Beast,9,26 December 2013,A stunning childhood Disney Classic that I should have seen more often,"I saw this film once or twice as a child upon owning the VHS and started watching again when I was 18 upon borrowing it from a volunteer/social worker but sadly fell asleep halfway through due to having had the tendency to tiring very easily. Today, which is Boxing Day 2013 as I type, my mum suggested we watch a Disney film and I insisted we watch this one due to its inclusion of a couple of memorable musical numbers ('Be Our Guest' and the titular song) that had equally memorable animation sequences and were also on my 'Sing Along Songs: Be Our Guest' VHS I had when I was five and retrieved from eBay a year or two ago. I also insisted on watching this because I mistakenly thought this was my mum's favourite Disney film but it is in fact 'The Little Mermaid (and one of mine)' although she found this one very good as did I.The 2D animation is fluid and smooth with beautiful interior and exterior backgrounds but there were one or two that looked a tad CGI-ish for the film, especially the ballroom during 'Beauty and the Beast' but it looked magnificent nonetheless. In addition to the musical numbers I've already mentioned, I also liked the opening song ('Belle/Little Town?'), 'Gaston,' and 'Something There' although I found 'The Mob Song' and 'Human Again' pretty forgettable as well as some of the incidental music, which was also pleasant if dramatic in parts. The script has its fair share of humorous and poignant moments, the former including the antics of Gaston's bumbling sidekick Lefou, Cogsworth's line, ""It it ain't baroque, don't fix it (my mum was in stitches with that one)"" and some of the townspeople's goings on during the opening musical number; and the latter including the falling rose petals and the Beast apparently dying. While Belle remains headstrong yet sensitive throughout, I liked the Beast's change of character after their argument while Belle tries to treat his wound/scratches from the wolves. Lumiere and Cogsworth are comical side characters while Chip is very sweet and Gaston became what some may perceive as a good man gone evil. I also liked the stained glass windows that accompanied the back-story of the Beast at the beginning as well as the final one depicting him as a handsome human being with Belle.Overall this is a stunning Disney Classic that I regret not seeing as much as 'Peter Pan,' 'The Little Mermaid' (both of which are as good as this one) and 'Cinderella (which is nearly as good but still a favourite of mine)' due to the majority of musical numbers being memorable and the animation being Oscar-worthy. 9/10."
146,Beauty and the Beast,10,26 October 2013,Be our guest,"To be younger again in the early 1990's. And be hyped about movies like Beauty and the Beast the 1991 cartoon version. Back at that time we had another pretty young girl falling in love with an outcast. But this is blended with a transformed monster, and both lively songs and at times dramatic background music. A young girl named Belle ends up in a castle after her father is lost in a spooky forest. Up there lives some cursed people as teapots and on. Now Belle must make the beast good. But the young and strong village hunter faces the beast at the end. There are memorable songs spoofed in many movies and shows. Even I danced to it under a show for artists as younger. If you want classic good versus evil love stories watch this. That was good enough for it's surprising Oscar nomination for Best Movie.10/10"
147,Beauty and the Beast,10,8 July 2013,One Of The Best Films Of The Disney Renaissance,"Disney has created a few classic princess fairy tale films in the past, so does Beauty and the Beast still matter? Simply yes. In comparison to the other princess films in the Disney Renaissance, this tops it but overall it isn't my favorite. The Disney Renaissance was film after film executed with brilliance and there are four films that would almost always be chosen either one as the best of the pack; The Little Mermaid, Beauty and the Beast, Aladdin, and The Lion King. I fall in the group that thinks Aladdin is the strongest film but either one are great enough to be number one.The story team for this film, did a great job as they meshed the melodramatic tale ,that is commonly found in the Disney princess films of the past, with modern dialogue and humor that appeals to the newer generation. With Disney animated films, I expect to see funny side characters. The difference between the old Disney and the new Disney is that somehow the most memorable element of the cast is the supporting cast rather than the main star. With Disney's old films, the main characters were the memorable ones for me. The film is an endearing, feel good, romantic story; with hilarious dialogue; that will appeal to all ages.This film was directed by Gary Tousdale and Kirk Wise, and this film was their debut in directing a Disney animated full length feature. What a great way to start, they created a film that is now regarded as a classic and was the first animated feature to be nominated with Best Picture at the Academy Awards. I think they took the best things about The Little Mermaid and added other things that work. Their next directorial efforts for Disney did not achieve close to what they have done for this, although those films did gain a cult following.I felt that The Little Mermaid and The Rescuers Down Under in comparison did not have that beautiful cinematography that Beauty and the Beast shows. It's cinematography is one of the main reasons why so much of this film work, whether it's the beautiful and dramatic lighting or the way the ""camera"" moves in a particular scene. An example would be the scene where both Belle and the Beast had a romantic dance in the ballroom; the scene was lit gorgeously and the iconic moment when the ""camera"" starts from the chandelier and glides its way down to them dancing. I felt that this aspect of the film should have been awarded with something.As expected from a Disney film, it is going to contain musical numbers in it. I don't usually mind it as it allows the animators to show off something daring and outrageous. I feel that the songs in this film are much more accessible and beautiful, like 'Be Our Guest' and 'Gaston', rather than something grand and iconic, Lion King, or as fun and daring, Aladdin. Be Our Guest and Gaston are definitely the favorite of mine. Be Our Guest due to it feeling like a Broadway musical and Gaston because it is so ridiculously egotistic that it is entertaining. Also pretty much who has seen the film, would remember the words ""Tale as old as time/Song as old as rhyme"". The soundtrack is wonderful but I don't feel any of it out trumps Aladdin's 'A Whole New World' or Lion King's 'Circle of Life'.The voices of the film fit well for the characters and certainly gives the characters a bit of personality. The animators did a wonderful job drawing the characters as they look very clean and attractive. The animators pushed hard on this film as large amounts of objects or people move in one shot, and each movement has a personality of its own. Cogsworth and Lumiere are one of the best character duos ever animated on Disney.The film is an icon of its own and definitely ranks in one of the top romance films of all time. Beauty and the Beast is a film that would be competing against films like Casablanca and Gone with the Wind in deciding which melodramatic romance film is the best. If you are looking for a great romantic film or a Disney film that hits all of its marks then this is that film."
148,Beauty and the Beast,10,26 September 2012,"Many pros, 1 con","Beauty and the Beast is arguably one of Disney's best movies. It's like one of the first animated movies to be nominated for best picture (The Jungle Book was supposed to be the first animated movie nominated for that award, but many disagree b/c it's a children's movie and all that & the lion king should've been nominated too). It should have won in my opinion, but I'll save that for another time.This movie has so many wonderful things that make it fantastic. The songs are memorable, I recently watched it and I know every song by heart (except human again). The songs are amazing and romantic and funny. I can't stop listening to Belle (the song) and Be Our Guest! Belle is one of Disney's best heroines (the others being Esmeralda from HOND and Pocahontas). She can read!!!! I've looked up to her so much when I was younger and I love that she saw the beast as a kind man; even though the beast acted like a jerk for half the movie. She's kind, clever, and she can read! I found many wonderful things about this movie like the sidekicks, the animation, the message, etc. Now lets talk about Gaston!Gaston is probably one of the worst Disney villains ever! He's not Scar or Ursula who are actually evil! Gaston is a selfish jerk who just wants a lady. He didn't do anything evil except for the mob scene. But as humans, we tend to want something that we can't have (ie: having Josh Hutcherson as my boyfriend). If you want to see a human like villain actually do something, go watch Cinderella or The Rescuers.Otherwise, this movie is fantastic! It has wonderful songs, a fierce leading lady, a wonderful romance between belle and the beast, and Lumière which is one of my favorite characters. Please watch this classic"
149,Beauty and the Beast,10,5 June 2012,A Tale as Old as Time is just as good!,"Beauty and the Beast is one of Disney's greatest ever movies and is a very well-known tale; a 'tale as old as time' some people might say! The main character, Belle, is often referred to as the Greatest Disney character of all time. The movie has gorgeous graphics, an amazing score and beautiful songs, such as Beauty and the Beast (Tale as Old as Time), Be Our Guest and Belle making it a timeless classic that almost everybody loves. The fact that this great movie was returning to cinemas delighted me. I saw the 3D version of this film and loved it! It was even better than I remembered it! Unfortunately, the 3D wasn't very good but it is a spectacular experience nevertheless. This movie is simply amazing - everyone must own a copy of this classic Disney movie. Seeing as it is out of the 'Disney Vault' at the moment, I recommend those who don't have it buy it now! It is an epic movie for all age groups that you will want to watch over and over again. To conclude, Beauty and the Beast is one of the greatest Disney movies ever and is a must have for your household!"
150,Beauty and the Beast,9,1 June 2012,"A True Disney classic,","Beauty And The Beast is a brilliant movie with a very well developed storyline and an outstanding voice cast. It's an absolute classic, and it became one almost immediately, it's one of Walt Disney Animations greatest films and it still holds up today as a movie that is both beautifully animated and has an inspired story. I felt like the film could have shown us more of Beast's origins, it describes it at the beginning very quickly, it should have jumped in to this back story more seriously and shown us how Prince Adam turned in to this beast, I would have also liked to see how this effected characters such as Lumiere and Cogsworth. The characters is in this film are terrific and are some of Disney's most memorable, Belle and Beast are great of course, but the stars of this movie for me are the talking cutlery, I love the movement and voice-over work of Lumiere, Cogsworth, Chip and Mrs Pott, and whenever I watch this they are always what I look forward to the most. Outstanding animation and voice cast, beautiful music numbers and a breathtaking story, Beauty and the Beast is fun for all ages and I would recommend it to anyone looking for a good family film. A woman is trapped away in a castle with a prince who has turned into a beast, after a relationship begins to develop between the two, it looks as if the curse could finally be lifted."
151,Beauty and the Beast,10,13 May 2012,A classic Disney film,Disney continued their 90's revival with this lovely film that really does highlight all the elements that make Disney films so great. It is one that clearly caught the imagination of people the world over and that is why we've had a couple of inevitable spin-offs and 3D re-releases. It also of course is the basis of the hit musical.With great voice talent and lovely songs this film can be enjoyed by all the family. I haven't seen it in 3D but I would imagine the 'Be Our Guest' and the ballroom scene would be spectacular in it. This film will continue to live on as one of the best films that Disney has produced in recent years and maybe of all time.
152,Beauty and the Beast,10,15 March 2012,9. Beauty and the Beast Animation  Class Act!,"Why are the animation movies better than the regular movies. I know this is a Classic and has been around for years and years but all the same, it's just so well done, like many of the other original animation movie that have come out in the last decade. Toy Story, The Incredibles, and the lot. I know Beauty and the Beast has been around forever, but it just makes me realize that most regular movies are crap. No one takes their time to make movies anymore. It's just the same regurgitation over and over, except if it's a art house or original movie, and then in that case, we don't get to see them in the theaters and they never make the light of day. It's always the same people and groups in and making the movies that go to the theaters. But Beauty and the Beast, although old, was refreshing. This movie was beautiful, the story, the songs, the character, everything. I was so happy watching the movie I felt like a kid again. It was Magical!"
153,Beauty and the Beast,8,28 July 2010,Lovely Disney film!,"While The Little Mermaid takes my number one spot on favourite Disney animated films, Beauty and the Beast is a close second. Jodi Benson has a beautiful voice as Ariel and Page O'Hara is just as incredible as Belle.What makes me love Beauty and the Beast so much is not the musical aspect, although Howard Ashman's lyrics are genuine and Alan Menken's scores are some of my favourite, beside Danny Elfman, it's the plot of Beauty and the Beast that wins my heart.Beauty and the Beast is a typical story of the ugly duckling (Beast) winning the affections of the beauty (Belle). While in most cases back in the day, the roles were reversed and it would be Belle who was unattractive winning the heart of a handsome prince. In these modern times, it's so rare to see a beautiful girl with an average looking or under-average looking guy.Disney goes beyond the normal lengths of this basic premise and really touches our hearts. Belle comes to love the Beast's inner beauty. Sure, it's not realistic as a beast like a bear cannot speak, nor could a human fall in love with an animal. I put aside the realism need I have, and just enjoy the film for it's entertainment purposes.Musically, this is my top film from Disney. It's not Page O'Hara alone that wins me over, but it's the entire cast. Alan Menken is my second favourite composer and each one of his film scores are different. Aladdin and Mermaid aren't anything alike, but it's by him. Howard's lyrics are unforgettable. I think the great part of Beauty and the Beast, musically, is that out of ninety minutes of film, eighty-five minutes have some form of music in it.Aside from plot and music, Beauty and the Beast is well-crafted animation-wise. It's so perfect and gives me chills at certain moments. I love to listen to the soundtrack, but when I watch the film, I get all tingly. Angela Landsbury's performance is outstanding, my favourite scene has got to be the transformation. It's depressing and lovely. It's a hauntingly beautiful and tragic scene that lifts your spirits when the fireworks kick in.It's a great film for the family, especially the kids. It's not just for kids, though, because at the age of 21, I'm giving it an eight out of ten and I still love it to this day and I still listen to the soundtrack all the time. Disney is meant for everyone. Beauty and the Beast is a classic and will never be forgotten."
154,Beauty and the Beast,9,8 July 2008,"An Absorbing, Magical Piece of Art","I, like several others, grew up with films like this as a child, and this was one of those that always stood out. When I first saw it I was about five and I think you can tell that a few of the scenes scared me quite a bit, given the Beast's anger-filled scenes with the darker parts of the film. But seeing the film again for the first time in over ten years it was both refreshing and easy to still remember.The story, style and execution all feel like something out of a Shakespearean play, and while I've never been much of a fan of old William I do tend to like other stories that have similar styles to him, which I will admit to being both a testament to this film and Shakespeare. One of the film's strongest points is that it easily manages to make several emotions arise out of the viewer, ranging from laughter to sorrow and several others (with a fair number of these instances coming out of the most briefest of scenes, a very rare case for any film). There are several scenes in the film that are both serious and dark with others that are light and funny; it seems that for every serious moment there's a scene of clever comic relief to balance the mood out.While I was certainly curious and excited to see this film once again now that I would understand it much easier, one part that I wasn't looking forward to were the singing sections, with me not being a fan of musicals. There actually wasn't as much singing in the film as I remember, I'd say about 40% to 50% of the movie is singing with the rest being dialogue. Even though I can't say that the songs were exactly necessary to the film they do compliment the given scenes very well and while this may be the case with any musical film, the singing sections of this film give it a personality in a positive way, unlike several others.If there was any word I could really use to describe this film it would likely be ironic, not due to anything in the movie itself but more how it compares to others. What's ironic is that this film has a heart and the characters, despite being computer animations and creations with little visual detail (compared to the CGI-heavy films by companies like Pixar) and half the characters being enchanted utensils they still come off as far more human than countless actors in several live action films. Heck, even the Beast comes off as one of the more human characters once his inner feelings and emotions start to come out. If it's not clear by now, the voice-acting in this film is simply superb and, along with the film's beautiful and magical art style is probably its strongest point.Of course that's not to say every other aspect is any less worthy of praise, because this film is one that almost feels like no number of compliments would be enough to justify it. The story, style, acting, score, music, pacing and really every other aspect you could pinpoint in this film are nothing short of superb. If there really is anything that I could say holds the film from perfection it would be that the ending feels rather rushed. While there really isn't much more they probably could've done with the last five minutes beyond what there was it still felt like it went by rather quickly compared to the rest of the film.But this is really the smallest of complaints and something that really does little to detract from the film. When you hear someone say that this is a film for all ages, they're not lying, anyone of any age can love and appreciate this film with ease. This film, along with a number of others, show that Disney were truly at their best before 21st century. With the exception of maybe Pinocchio and The Lion King I can't think of any other film with the same style and genre that is as magical and marvelous as this. If you haven't seen this film in a while or at all and are struggling to find a good film for the whole family, be sure you keep your eye out for this one."
155,Beauty and the Beast,9,17 November 2007,One of the most romantic films ever !!,"And i mean that: this is a romance that you can't find any where, just in fairy tales and myths.I think the dancing scene is one of the most beautiful scenes in the history of cinema, combined with a dazzling music what else could we ask for.the animation adaptation is fantastic and Disney has always been great when it comes to animation.i really think that this movie deserved an Oscar nomination for best picture, for it will be doomed as i said one of the most romantic films ever."
156,Beauty and the Beast,10,9 July 2007,A True Romance for the Ages,"The first time I saw ""Beauty and the Beast"" I was floating around the video store searching for nothing in particular. Then i saw it. I wasn't sure what I was getting my self into, but it was Disney, so I decided to risk it.I'm glad I did. From the very beginning with the stain glass prologue I knew this was magical. I can relate with Belle's dilemma in the beginning, living in a small town where your potential can't be reached, being the black sheep of town for thinking differently than the rest. It was a powerful scene when Belle sacrificed her freedom so that her father could return home and become healthy. It paid off. she fell in love, made new friends, and lived in her own fairy tale.Now some people may say that adding all these other characters was unnecessary. I say, ""What's wrong with you?"" Let's face it. If the Beast and Belle didn't have other characters to help them get to know each other, Belle would still be in the tower and the Beast would still be a massive jerk. Mrs Potts, Chip, Lumiere, and Cogsworth needed to be in the movie or it wouldn't have moved along as it did.I have to say that Gaston is a villain who changes more than any other in Disney history. In most Disney films, the villain is a dark, sullen creature from the very beginning. Gaston, however starts the movie as a stuck up jerk, much like a Quaterback in high school. He then progresses into the type of evil that ruins the innocent and manipulates the simpleminded to get what he wants. I actually cheered when he fell to his death.From the time after Beast rescues Belle from the wolves, you can tell that a great friendship was blooming. During the Ballroom scene you could see a great love. Some may say that the film proves that a great makeover makes great romance, but if you actually watch the scene, Belle is reluctant to believe the Prince is her love, until she sees the soulful eyes. Belle fell in love with the soul, not the look. It didn't matter if he didn't change, she still loved him. This is one of the great Disney movies with a great message: True love and friendship isn't looks and riches. It's loving someone from the inside out. If Hunchback ended with Esmeralda going with Quasi, it would be a much better film, almost up to par with Beauty and the Beast. If you've never seen it, see it. If you have, see it again. 15/10"
157,Beauty and the Beast,8,16 April 2007,The Second in the Nineties Golden Age,"Film-Beauty and the Beast Rating-G Creator-Walt Disney Feature Animation Release Year-1991With it's classic story, memorable characters, dramatic songs, and under toned villain, this film is one that absolutely deserves it's place in Disney's coveted ""Platinum"" line of DVDs. Now come along with me as I explore these three sections of the film-the Villain, the DVD, and instead of comic relief, the Music.Gaston is the rude and conceited man who tries to get Belle to marry him through his achievements and looks, and as a child you wouldn't see that this man is the dramatic villain, until the final sequences. His song, ""Let's Kill the Beast,"" truly captures his intentions, and to me, is what truly made this film nominated for the Academy Award for Best Picture.The 2002 Platinum release of this title was dazzling. The disc offered three versions of the film, a beautiful making of feature, wonderful packaging, and of course, silly games for the kids. It's a DVD worth buying, yet maybe not buying to wait for it's upcoming new Platium release in the years to come.And now for probably the best part of this film, the Broadway style music. Composing the film is Alan Menken, the genius behind ""The Little Mermaid (1989)"" who brings this film to stunning style musically, with it's basis of theatrical dramatic songs, and having the range to do the silly songs as well. And then of course, there is the glue between film and music, the lyricist for the film, the late Howard Ashman. His witty style doesn't dumb down for any age. It's glamor when needed, and fun when wanted, is witty and catchy-these songs will forever stay in your mind. Howard Ashman test HIV positive in production of this film, and died a few months before it's release. Fans of his work know this as his last true film, although he contributed some work to ""Aladdin (1992)"" though the lyricist for that is mainly Tim Rice. All in all, Beauty and the Beast is a golden triumph among the Golden ages, and should not lose it's place in any home. With it's fabulous villain, magnificent DVD, and genius music, it's no wonder that so many fans find this their favorite Disney film.Walt Disney Pictures Beautiful Classic, Beauty and the Beast"
158,Beauty and the Beast,9,24 March 2007,Widely Loved Disney Adaptation of a Classic Love Story.,"As is Disney's way, this timeless classic has been adapted to animation complete with talking furniture, dancing dinner wear, and the most villainous villains. All wrapped up with a musical score worthy of the most highly funded Broadway show.This is one of the most endearing works Disney's animation crew has put out in years. As a romantic adventure, it's far above par, even for Disney, and rivals even Snow White in enchanting sweetness.While it's not my personal favorite, it is easily Disney's best animated romantic musical, and as such, it rates a 9.4/10 from...the Fiend :."
