,title,stars,date,r_title,text
184,Shrek the Third,8,19 May 2007,Shrek brings home the crown,"I am someone who looks at reviews, especially official press reviews as a gage of how a movie is going to be. Good thing I don't let these reviews deter me from seeing a movie, otherwise I would have missed out on the delight that SHREK the THIRD is.Picking right up from where SHREK 2 left off, we find our heroes dealing with the death of the king. Shrek is looked as the heir apparent. But there is another, Arthur, or ""Artie"", as he likes to be called, is away at school and Shrek, wanting to retreat back to his swamp, takes out to retrieve Artie so he and Feona can go back to just being themselves.Across the board, the voice work is right on par with the previous entries. Timberlake is very good as the would be king. The pop references and pokes at the world of fairy tales is once again on display. I find it curious all of the press critics who say this film lacks what the other two films had. I was entertained just as much this go around as I was with the first 2. Unlike Spider-Man 3 that tried to throw too much into one movie, SHREK the THIRD is tightly paced and outside of Arthur and a few others, there is no over crowding of characters or storyline.SHREK the THIRD, if anything, reaches for the heart more than the previous 2. I enjoyed that, as the fan base for these films has matured, it is only natural that the films themselves age, and in the case of SHREK the THIRD, they age gracefully."
185,Shrek the Third,9,21 May 2007,Loved this movie!!,"I was so surprised to hear people did not like this movie! I honestly thought it was just as good (if not more so) than the first two! Sometimes I just want to roll my eyes when I read that ""Shrek didn't have depth"" or whatever - he's an animated ogre, people. This is not supposed to be an Academy Award winning film, it is just supposed to be entertaining! Which it is, I absolutely loved it and I will snap it up on DVD as soon as it comes out! I like the addition of ""Artie"" (Arthur), and even though I am not a Justin Timberlake fan, I thought he did a good job voicing the character. Don't listen to what all the ""critics"" are saying, go have some fun and watch the movie yourself!"
186,Shrek the Third,3,20 May 2007,Not so good...,"This movie was not really the greatest. All the hype and anticipation was really disappointing...there was not too much Shrek and Fiona interaction. It lacked entertainment, I thought there was going to be more about Merlin, and the other characters involvement, but there wasn't. The first two movies were phenomenal, but this movie really did not do it for me. There a few good scenes, but just a few. This movie was way too choppy and was inconsistent in the movie. Donkey and Puss did not have many very lines, and to be quite frank, when they did speak it was not very funny. I would not recommend seeing this movie in the theaters...wait for it to be rented!"
187,Shrek the Third,1,25 January 2016,Fucuuk shre,"Shrek has baies. Villain defeated. Bad villain become God. I never gave a spoilers warning. F Quran (8:39) - ""And fight with them until there is no more fitna (disorder, unbelief) and religion is all for Allah""uuck you IMDb. This is to prove IMDb bastards do not check your review before posting them. Fuuuck in her in the pusssyh Quran (8:39) - ""And fight with them until there is no more fitna (disorder, unbelief) and religion is all for Allah"" Quran (8:39) - ""And fight with them until there is no more fitna (disorder, unbelief) and religion is all for Allah"" Quran (8:39) - ""And fight with them until there is no more fitna (disorder, unbelief) and religion is all for Allah"" Quran (8:39) - ""And fight with them until there is no more fitna (disorder, unbelief) and religion is all for Allah"""
188,Shrek the Third,4,9 June 2015,Three Too Many.,"Shrek the Third (2007): Dir: Chris Miller, Raman Hui / Voices: Mike Myers, Cameron Diaz, Eddie Murphy, Antonio Banderas, Justin Timberlake: Disappointing third film in the Shrek franchise. The theme is empowerment as ogre Shrek learns that he is next in line as King. When he learns of Fiona's cousin Arthur he sets out to bring him back in hopes that he will take responsibility as King and leave him to his comfortable ogre lifestyle. Structure is routine and similar to the first film. Mike Myers voices Shrek who learns of Fiona's pregnancy and stressed with the thought of fatherhood. He is the only character with any broad development as he attempts to ditch his responsibility yet accept another. Eddie Murphy voices Donkey and Antonio Banderas voices Puss N' Boots but both are more or less along for the ride as mere road movie props. Even Princess Fiona, voiced by Cameron Diaz seems to merely exist after informing Shrek of his future role as father. This is all done in glorious computer animation that is colourful and bright but without a decent screenplay it comes off as a great painting. Justin Timberlake voices Arthur, Fiona's cousin and second heir to the throne, and the role is a steal. Directed by Chris Miller and Raman Hui whose combined talent cannot bring life into this third and forgettable entry in a franchise that has just hit its last chapters. Score: 4 ½ / 10"
189,Shrek the Third,10,23 February 2015,Yung Moolah B4by,"I don't know what the freak the critics are thinking. Shrek was the best freaking movie ever. Are they smoking the good good or something? If so, I would like some because anyone who could rate Shrek the Third 6/10 should eat their own fecal matter and deposit the fecal matter just to eat it again, like the little fecal matter they are. The concept of Shrek the Third was just phenomenal. The characters, the plot, the animation, it was just bliss, like your mom's reproductive organ. You had Shrek, the OG baller baller, swag swag money, vagina-getter, and the most bad ass character you could ever find. Then you had that fine piece of butt, princess Fiona, providing fan-service, just like most of your right hands. In my honest opinion, I believe and pray that Shrek the Third deserved a 10/10."
190,Shrek the Third,4,10 August 2014,They should have just stopped after Shrek 2,"Even if this movie was decent, it would have been near impossible to top Shrek 2 (2004), a funny, well-paced comedy-adventure that eclipsed the original Shrek in terms of quality. Shrek the Third (2007) is just embarrassing.The jokes are uninspired at best and painful to watch at worst. The story had some potential, but it's so badly developed and feels as though it had been quickly slapped together because, hey, we need more money.What really kills Shrek the Third is its heartlessness. A heartless film is okay if the humor compensates, but seeing as this film is about as funny as an episode of Full House, that is not the case. It's a waste of time, even for those who like/love the Shrek series."
191,Shrek the Third,5,13 July 2014,So I watched this again after seven years...,"I remember watching this film in 2007 on a packed theater and being extremely disappointed by it. In the words of the great Roger Ebert: ""I hated, hated, hated this movie"", I was like, 14 at the time, and I think it was actually the first time I had been let down by a film on my entire life (although I remember being quite sad after watching Godzilla 98', even at age 5). I had loved the previous two films and I was so angered that the third film had turned out to be so dull and unfunny that I lost my faith on the whole franchise.. and yes! i still watched the fourth film (Shrek Forever After, i think...) but I waited for the DVD (actually didn't buy it, just rented it) and kept my expectations extremely low... and it kinda worked because I remember being quite amused by it.So, the other night I was surfing around the channels and I came across this film.. and I knew I swore I would never see it again but somehow I decided to give it a chance.. I didn't really have anything better to do... or to watch (thanks a lot basic cable!). So I watched the whole affair and once it was over I thought: ""Hey, this isn't actually that bad"". And don't get me wrong, I don't think this a good film, not by any stretch, nor does it hold a candle to the first two films. But I certainly find it funnier and much better that the first time I watched it (maybe it's the magical force of the low expectations taking place again... I don't know..). Maybe it's because now I get some of the more adult references this film has in comparison with its predecessors, or maybe I've come to appreciate more the raunchier humor. There are still two huge, huge problems with the film that I will simply boil down to two characters: Merlin and (specially) Artie. And... SURPRISE! They're practically the only two new faces that the movie brings to the table. They aren't funny nor special, their interactions with all the other characters feels forced and ultimately it feels that the film could do nothing but improve if they were absent.There are other problems with the film (mostly jokes that don't land or characters that feel somewhat off) but in the end, it's not that bad of a movie. I can recognize my extreme disappointment with it on its original release because the Shrek franchise was a big deal to me back then, but now on the eyes of a full grown adult, I think of it as a silly little movie I could totally watch on a silly Sunday afternoon without feeling to fall asleep or check my phone all the time to not get bored, which is kind of a compliment given the extremely low quality of Hollywood's children entertainment nowadays (and that's pretty sad, the more you think about it).5 / 10"
192,Shrek the Third,1,16 January 2014,Nothing but a snore fest,"This just could not hold my attention. Period. This was the first time I watched a movie in the theater and was genuinely bored throughout the entirety of it. It's that boring. Lame jokes, lame plot, lame all around. Honestly, Shrek should have just gotten a TV spin off after ""Shrek 2"". It would have been better than this. Honestly, what was Dreamworks thinking? Actually I doubt they were thinking when they came up with this crap! There was no effort put into this movie at all, it is pretty much throw away. Hell, even the voice cast sounds very bored, especially Shrek (played by Mike Myers). Also, don't even get me started on HOW MANY FREAKIN' CELEBRITIES THEY HAD TO CRAM IN! This is why I can't stand 99% of Dreamworks movies as they feel the need to cram in more celebrities than any other studio has had, and I'm not just talking about animated movies here. Heck, even their brother company, Paramount, doesn't even cram that many celebrities in their movies. Overall, this movie isn't even good enough for a rent. Watch it if you have trouble falling asleep at night and are either too lazy to buy or can't afford sleep medicine."
193,Shrek the Third,4,21 September 2013,What the.....?,"Time for me to review one of the worst sequels ever: Shrek The Turd. Shrek and Fiona's (Mike Myers and Cameron Diaz, respectively) fairy-tale wedding has gone off without a hitch, yet just as the beaming newlyweds prepare to enjoy their blissful ""happily ever after,"" the sudden death of King Harold (John Cleese) finds everyone's favorite ornery ogre being reluctantly fitted for the royal crown. Troubled to learn that not only will he be compelled to rule Far Far Away, but that he and Fiona are also expecting a little ogre, Shrek determines to track down his new bride's rebellious cousin, Artie (Justin Timberlake) -- the one true heir to the throne -- in order to focus on fatherhood without the added distraction of having to preside over the kingdom. As Shrek sets out with faithful companions Donkey (Eddie Murphy) and Puss in Boots (Antonio Banderas) to locate the medieval high-school slacker and bring him back to become the reigning sovereign of Far Far Away, handsome snake Prince Charming (Rupert Everett) slithers back to the castle in the company of the dreaded Captain Hook (Ian McShane) to stage a diabolically timed coup and assume control of the throne. Now, as Shrek, Donkey, and Puss in Boots do their best to wrangle up the feisty Artie, Fiona must enlist the aid of fighting princesses Snow White (Amy Poehler), Sleeping Beauty (Cheri Oteri), Rapunzel (Maya Rudolph), and Cinderella (Amy Sedaris) to barricade the castle and fend off Prince Charming's invading army of fairy-tale villains until her beloved husband can return with the cavalry to save the day. ~ (Jason Buchanan, Rovi) The first Shrek came as a welcome surprise: it was funny, well animated, and well acted. The sequel was also those as well, and it naturally progressed the story. Shrek The Third is a cobbled mess. Filled with too many pop culture references for my taste. And the story here is complete and total crap, whoever wrote this script should hang their head in shame. Nothing here is funny, charming, or even entertaining. It feels so contrived and forced. Ugh! Just because it is a kids movie doesn't mean you have to make it so insulting to our intellect. You got your poop jokes, your pee jokes, and all that other crap you have grown to hate in kids movies. Oh, and let us not forget the ""Switching bodies"" storyline we've seen a thousand times before done better than this. But I will say this: The film is well animated and well acted. But those are the only positives I can think of. Add all this up and ta da! We got another third entry that manages to disappoint fans and critics alike! Sorry Shrek, but perhaps you should go back to your swamp."
194,Shrek the Third,4,19 February 2012,"Promises much, delivers little","The weakest Shrek film. Feels like it was hashed together quickly with little development to the characters or plot. I mean, this is Shrek. A massive film enterprise with all the resources and funding at it's fingertips. By part 3 it should be incredible. What the Shrek films do best, by definition, is to re write classic fairy tales and characters in a new modern and 'funny' way, right? So it should be. But in this film - it fails. Big example - and here is the spoiler - is this is the moment in the Shrek saga where we are introduced to Arthur and Merlin ! The 'Shrek' version of Arthut and Merlin should be an explosive and hilarious highlight in all of Shrek films. My god, it really isn't. Arthur (voiced by Justin Timberlake) sounds exactly like Fry from Futurama but with not even 100th of the quality of the jokes. Merlin (voiced by Eric Idle) turns up in a holographic blaze of promise but then is hardly in it at all after that. No character development, no banter between Arthur and Merlin. They go absolutely nowhere. The voices and the look of the characters do not even suit. It could have been so classic but it just isn't.The whole film feels lazy and uneven. It meanders and splutters it's way heavily through the weak plot and never really gets going. Certain scenes are massively overwritten with too much dialogue, i was constantly distracted throughout. The worst thing about the Shrek films is those moments when you feel they are trying too hard to be funny. This film is pretty much like that the whole way through. This one's a tired old affair and no one feels like they are having fun. Thankfully, the 4th one was much better."
195,Shrek the Third,5,25 September 2011,The entry takes a lot of gloss off the series as a whole; a turgid and rather uninspired entry frittering away most of what made the franchise what it was.,"Directorial duo Chris Miller and Raman Hui are here essentially responsible for going some way in killing the Shrek franchise; their presence, away from the duo of Andrew Adamson and Vicky Jenson plus Ted Elliot in a screen writing capacity, is an ill-fated changing of the guard very much like the one threatening to unfold within the piece itself. Where 2001's Shrek and its 2004 sequel had a watchable charm, and were pleasant explorations of politics more broadly linked to what is defined as 'attractive' in the guise of the opposite gender, Shrek the Third is a loud; messy; unnecessary and really rather unpleasant edition. Where there was originality, there is now commodity; where there was a real sense of the first two being independent and nobody's fool, there is a depressing sense of conformity; where there was a subversive aspect about proceedings, there is a gnawing feel of pandering of an audience. Shrek and Shrek 2 felt at once grown up but with the ability to encompass childish things; ""The Third"" has this sense of just being annoyingly childish about grown up things.Following the lengthy adventures of the titular ogre, he of the Scottish accented Michael Myers voiced green beast, things have reached the here and now; Shrek living with his wife Fiona (Diaz) in the kingdom of Far-Far Away after thwarting evil kings governing huge castles and extravagant kingdoms as well as that of grotesque incarnations of fairy tail materialism in the form of a kindly elderly lady selling everyone things they seemingly need to feel happy. In the third outing, many, no doubt the makers of the film as well, would like you to think that the lead is on the brink of facing his biggest challenge yet: the threat of living as a ruling king twinned with that of operating as a father. The reality of such an 'honor' being bestowed upon Shrek begins to hit home when he takes on certain kingly duties when the existing ruler, John Cleese's King Harold and still in the capacity of an amphibian, is taken seriously ill - this leads to Shrek and Fiona falling afoul of the numerous tasks required in order to be the ruling bodies. Shrek, with things mounting up, begins to feel the heat and wants back to his swamp again. Respite arrives when he is summoned by the dying Harold who outlines that there is an opportunity for Shrek to pass on the mantle to another heir: that of a young nephew named Arthur located a fair while away.Mission in mind, Shrek sets off with his faithful accomplice Donkey (Murphy) and Zorro-pastiche Puss in Boots (Banderas) to find him. Singer Justin Timberlake voices Arthur, a wimpy student at a place hybridising Middle-Ages England with that of 21st Century American high-school. Timberlake's casting, and general use of the school locale as a place rich in the sort of dialogue; caricatures and persona's in embodies, is a sad instance of the film preening to a specific demographic whom need something familiar in their lives to latch onto when they watch something  a far cry from the other Shrek films trying to push boundaries and not bothered if its content felt alienated or off-kilter. It's here the film begins to feed off a buddy-pic combination between that of Shrek and Arthur as they trek back to the kingdom so that Arthur may rule and Shrek can have done with it all; the character a fresh supporting act nudging the previously taut and often amusing presence of Puss and Donkey to the sidelines to wise-crack at each other and offer the audience slight, disappointing asides.Shrek and Arthur are stark binary opposites to one another; they are, like any buddy combination, one another's foils and entrust one another to be each other's enemies for an extended period of time until a reality settles in. Little do either of them know at this point that they're far from it, but the pair of them do have a brooding responsibility of rather large proportions looming on the horizon, in terms of one having to rule as a king and the other to respectively deal with parenthood. There is a sub-plot involving the son of the villain from the last film, in that of Prince Charming (Everett), who's plotting revenge and rounding up all the nasties of Far-Far Away's kingdom to stage an overthrow of the monarchy so as to rule themselves, but it is largely uninteresting. Principally, its errors lies with how it utilises those supporting acts, such as Captain Hook and Snow White, from earlier in the franchise. Their charm always lay in the fact they were often off-screen or often remained in the background filling in for a visual gag or brief one-liner  here, they are brought to the forefront and are lent so much screen time that the appeal of their presence dissipates.There are morsels of a character study with Arthur; his clear elation at the prospect of ruling a kingdom seeing him promise himself ""princesses"" and ""castles"" which are sure to await him in plentiful amounts when he gets there - his seeing the light of responsibility through what he experiences on the trek home, and then later when he sees the would-be power he's due to inherit being mal-used by that of Charming, is slight and uninvolved substance. The Shrek franchise used to be a satirical, original idea which sent up Disney stories and fairy tales; it was a 21st Century incarnation of Vladimir Propp's folk story jabbing, a subverting of what it was that often passed for high-end Fable-esque drama  the whole thing has mutated into that of a soap opera, a soap opera involving unexpected pregnancies and meek character arcs involving people realising what their 'duty' is. Frankly, we find it all rather dull, chaotic and uninteresting."
196,Shrek the Third,,18 August 2011,Third time isn't really the charm for this franchise,"Third time might not be the charm for this series, but it's still a decent movie. In fact I actually liked this movie, sure it isn't good as the first two but it's a movie well worth the watch. Instead of a movie, it feels more like a episode of a CGI animated TV show except you can tell the animation is high budget and high quality. It may seem like there isn't enough effort that went into this third installment and may seem like a cheap cash in...Which might be somewhat true. But the movie has decent stuff going for it. Although this one has more characters than the past two movies, there just wasn't as much chemistry between them. I was constantly anxious for the movie to get better but it just seemed to get slower and duller. This isn't a terrible movie but lacked the cleverness of the previous two movies.5.5/10"
197,Shrek the Third,,20 July 2011,"I'm really, really sorry!","Now, I was a huge fan of the first two Shrek movies. Who wasn't? But I was a little cautious about this trilogy. Unless you count Harry Potter, Star Wars, or Indiana Jones, which all had fantastic trilogies (although Indy had a not so hot fourth movie), There isn't a franchise out there who had a trilogy and didn't regret it. I think Shrek has pretty much run it's course. There are probably some people who wanted to see them have babies. I know what they were thinking: Hey, they kind of left the sequel off at an ominous note, they need to finish off the series with a third movie and making them have babies is a good way to do that. And I agree. I bet you felt like Judge Smails from Caddyshack (""Well!? We're waiting!""). But the way they made the babies as unrealistic representations of what the average Seven-Year-Old boy THINKS babies look like. Seriously, wasn't anybody else annoyed? I was really hoping they would end the whole thing after this movie, but there are some people out there that sit around demanding for another movie after the fifth one comes out. So of course they do a fourth one that is just terrible, whether you watch the entire series or not. But that's a different review. I gotta eat some olives. Athena2264 OUT."
198,Shrek the Third,4,28 May 2011,They made this very near the expiry date and the smell is near sour..,"I enjoyed the first one immensely and the second one was decent. Shrek the Third however lacks the freshness because there are only too many jokes you can make out of the characters such as Donkey or that Pinnochio puppet.The plot also is a bit thin and to be honest a little lame. Shrek has had to take over as King as his father in law is on his death bed. Then he finds out there is a cousin of Fiona's called Arthur who can take over instead of Shrek having to do the work. Prince Charming also vows for revenge and to get his rightful place on the throne.The storyline is really weak and I honestly didn't really care about the plot because you know it's all gonna turn out happy anyway - it is Shrek after all, not a tragic melodrama that will make kids unhappy. The film borders on being ridiculous at times to plain annoying then to cliché in terms of its ideas. The character of Arhur was alright and was likable and Timberlake does a good voice of him but this is only a small accomplishment in terms of pulling the film's weight together.Dreamworks - you guys have made tons of money off the Shrek franchise - how much more do you want? Oh wait - there is the fourth movie and that Puss in Boots film coming up! Of course you would keep continuing."
199,Shrek the Third,5,20 May 2011,"Very disappointing. The first two movies were great, but this one wasn't very good at all.","I loved the first two films in the ""Shrek"" series. They were funny, had amazing animation, an all-star voice cast, good characters, and great stories. This 2007 third installment was a HUGE disappointment. The plot of the movie is: Fiona's father is dying, he wants Shrek to be the new king of Far Far Away, but Shrek just isn't fit for that kind of job, so him, Donkey and Puss in Boots set off to find the next heir, Fiona's cousin Artie. But when their ship sails away Fiona reveals to Shrek that she is pregnant.Now this is a good plot, but it all feels very forced. Donkey's lines aren't as funny or memorable, and some parts of the movie are honestly very boring. Now that doesn't mean the movie is horrible. The animation is as great as it always was, Shrek's dream about babies was very funny, as I've already mentioned I like the premise of the film, and Merlin was hilarious and almost saves the film. This movie isn't bad, but it isn't good either. One of DreamWork's Animation's weaker movies, but at least it's better than ""Bee Movie"" and ""Shark Tale"". To me ""Shrek the Third"" felt like a direct-to-video movie. It's just not very good, which is really sad to say, because the first two were excellent films. ""Shrek the Third"" is mildly entertaining, but not a movie I like to watch very often.Rating: 5/10 ""Average"""
200,Shrek the Third,6,14 February 2011,"The weakest link in the series, still entertaining","The third installment of the Shrek Saga shows an unhappy king-to-be Shrek, who starts a journey in search of Fiona's only cousin, Arthur, the second in the throne line, to bring him to Far Away so Shrek and Fiona can devote themselves to a quiet family life in their muddy swamp. However, Prince Charming has found the perfect plan to get the throne, convincing all the loser fairytale characters to become an army in search of their own happy-ever-after.The old characters are still as lovable as always. Some of the new ones are also very well drawn psychologically, especially the nervous insecure new age retired professor Merlin, beautifully drawn, with great movement and almost human in appearance. The drawing of the backgrounds is really stunning, detailed and funny regarding the names of shops, street signs, etc. The same can be said of the theater stage that Prince Charming prepares to become the king of Far Away, beautiful and so creative. There are still some funny moments. My favorite ones are the one involving Snow White singing to enter the castle, Shrek's dream about babies, and Gingerbread's flashback on his life.Despite the great visuals, the storyline is simple, more for children than for adults. The script is not as witty and original as the previous two, and some of the jokes and funny situations are, in fact, a repetition or extension of others already seen in the previous movies. The movie has very poor reviews and I think they are just motivated by the comparison with the other two Shrek movies, which are far superior in quality.No doubt, this is the weakest link of the Shrek series However, as a stand alone movie, if you don't compare it with the others, is still a decent one."
201,Shrek the Third,6,13 February 2011,Worst movie of the Shrek trilogy!,"After seeing the credits of this movie, I thought this one might be the best one yet. But I was sorely disappointed.The final battle was the most anti climatic of any I had ever seen. I mean, I could not believe how bad the writers blew it. Nobody with any common sense would believe the villains would just drop their weapons just because a young teenager said they didn't have to be evil.News flash, Dreamsworks, THIS IS NOT A BELIEVABLE SCENARIO!Why would the villains just stop their conquest when victory was in their grasps? That's like someone telling Hitler's men when they conquered their land, they didn't have to do it. Do you actually believe they would have listened to them? OF COURSE NOT!That's why this movie is a black eye to me when it comes to the Shrek Movie collection. Instead of giving us another epic battle like in Shrek 2, the writers took the cheap, lazy way out. Whoever came up with the idea for the villains to actually listen to Arthur should personally apologize to all the fans of the Shrek franchise.I would have rated this movie even lower, but I will give it credit for the fact it did have some cool things in it, like the scene where Fiona and other Princesses escape from prison and attempt to take back their land. It sadly had me thinking it was gonna get good now since most of the movie before that moment was either boring, stupid or gross.But, that's what happens when money is the major force behind a movie production. You get a film you rather use as firewood than watch in your DVD player again and again."
202,Shrek the Third,4,17 December 2010,Why?,"I really really enjoyed the first 'Shrek' film. What I liked about it was that it was edgy and merciless in the hate it harbored for the Disney clichés of fairy tale stories. 'Shrek' was a revolutionary concept. The character genuinely wasn't likable and he genuinely had to fully become a hero before we could like him. It was an adventure film with action and comedy perfectly mixed. I went into 'Shrek 2' reasonably excited, it was serviceable but really it was kind of lifeless. It was essentially a 'meet the in-laws' ordeal with none of the magic or character of the original. 'Shrek the Third' was hugely disappointing. I put off seeing it for the longest time because I feared what it could be and my fears were largely justified. 'Shrek' has essentially become the big cuddly Disney teddy bear he hated.Where could they bring Shrek as a character? Would it be too much to ask that he go on some sort of adventure? The first 'Shrek' had a thrilling scene with dragons and fighting to compliment the humor. 'Shrek 2' took a stupid approach of a family melodrama involving the in-laws and 'Shrek the Third' takes the next obvious step, baby drama. Wow. I don't necessarily mind this because there is a semi-decent scene where Shrek explains the legacy of being an ogre and how he doesn't want his children to experience it. That is really heartfelt and well thought out. If the film truly wanted to be about baby drama than this was the best way to do it. Instead of going further into this we get jokes about diapers and spit up and the like.What really gets me about 'Shrek the Third' and even 'Shrek 2' is how loveless Shrek and Fiona's relationship is. They are separated from one another the entire film and it is sufficiently disappointing. Fiona cannot be caged. I really love the character of Fiona, her charm, her spunk, and her self confidence are really encouraging in the face of the negative female stereotypes placed in front of young girls by the Disney corporation. Fiona spends all of 'Shrek the Third' waiting for the man in her life and dealing with stupid female stereotypes and this is disillusioning."
203,Shrek the Third,3,13 July 2010,Stay Far Far Away!,"The third installment in the Shrek series is about the duties of Shrek and Fiona as prince and princes. The king died and Shrek must take his place. Obviusly, he doesn't want to do so. His only hope is to find the next relative in the line of the throne and convince him of becoming the king so he and Fiona would live happily in their swamp.I don't know if it's just me or this movie is an entire (and cheap) rip-off of the first one. I mean both movies had Shrek reluctantly taking a trip to find someone so he could live peacefully in his swamp. The producers, directors were too lazy to make a ""new"" Shrek movie, but they had to do so in order to make more profits of this franchise so they took the first one, added a few characters (with awful character development) and this film was the result. The first one was good, the second wasn't that good but still was worth watching but this one is just bad.There weren't enough funny moments and those moments weren't funny enough to make this movie good. I don't recommend this film."
204,Shrek the Third,4,9 July 2010,Never really got going,"I loved the first two Shrek movies. Shrek 1 was very original, and sick minded. There had never been anything like it before. Hilarious! Shrek 2 took all that was good about the original, and made it into a better storyline, with new characters. I am sad to say Shrek the Third does not do the same.The Adult humour has gone, which was an essential part of the first two films, and there are too many characters. The plot is weak, and lifeless. The whole film seemed to be like a build up to nothing. The story never really got going. Several new characters are introduced into this instalment, including princess Fiona's cousin, Authur, and Merlin the wizard. All of the new characters are dull, and can not be loved as much as the Characters from the first two movies. Disappointing."
205,Shrek the Third,10,4 July 2010,The Third chapter of Shrek,"Here we come to the next chapter of Shrek. I went to see ""the Third"" with my dad, and we love it; and it was the first time my dad ever went in a theatre.Where we left from the second film, Shrek and Fiona were taking on the temporary duties as king and queen - and each a disaster. And it gets worse when Shrek's ""frogger-in-law"" passes away and feeling not up to the job of ruling Far,Far Away, he, Donkey and Puss set sail to find the true heir to the throne - Fiona's cousin Arthur Pendragon. Meanwhile, Prince Charming, joins forces with every fairy-tale villain to attack the kingdom, leaving the now-pregnant Fiona and the other princesses to form a underground Resistance movement. And that is all I could tell you, see the film for yourself.So, I love this film from beginning to end, and goes very well the first two Shrek films."
206,Shrek the Third,6,28 June 2010,The originality has gone but there is still a chuckle or two,"There was a time some 9 years ago when an animation was released that shone with the energy, the humour and the drama that was remarkably a Pixar beater. Shrek was an outstanding piece of entertainment, containing colourful reincarnations of fairy tales with modern skits and a fresh faced array of family enjoyment and somewhere along the way of overselling, 3 sequels it lost its freshness.Whilst the first sequel had plenty of zip and panache it didn't grab you the way the first did and this 3rd instalment tries to recapture the first's essence, and fails in that aspect but still packs some zippy humour and a relaxing hour and a half viewing.This story revolves around Shrek searching for a rightful heir to the throne of far far away whilst Fiona has a surprise for her husband and Prince Charming recruits a bunch of villains to take over far far away.There is quite a bit going on which gives strong humour opportunities if the momentum of certain situations is disrupted, not to mention this franchise's frequent attempt to add new characters never works. The dragon babies are ridiculous whilst getting Justin Timberlake, a professional singer, to voice a supposed heir completely abolishes anything short of credibility.Salvation is found as usual through Donkey and Puss in boots whilst there are lovely phrases and sequences with Sleeping Beauty, Snow White and Cinderella. A great new addition is Captain Hook who is not given enough screen time.Chris Miller directs well enough with the production at the finale a stand out, despite being ruined by a conventional speech motive. However when the gang circle around John Cleese's King there is an air of uncomfortably as it is produced trying to be funny when it definitely should not be and the scene with the singing frogs and unhappy face afterwards feels crudely disrespectful.Whilst these faults are usually frequent there is still a likable association with the characters as we know their tricks now and hopefully with the forth Shrek due out in recent weeks this series can match the first and give the series a grand send off.6/10"
207,Shrek the Third,5,10 June 2010,Three shrek's and you're out,People have a lot of affection for the first and second Shrek films and this one did prove to be a bit of a let down but judged on it's own it is a fair sequel that does have a lot of heart and charm. The plot as many have said is very ordinary and feels like one of those straight to DVD sequels that Disney made throughout the late nineties. It tries to pack in all the characters we've grown to love in these films but fails to do them all justice. It has it's moments but just cannot match the earlier films in the series. I believe the decision to wrap the franchise up after the fourth instalment may have been a wise move by Dreamworks.
208,Shrek the Third,3,16 May 2010,Post-modernism at the end of its tether.,"Poor, I am afraid. I've not seen the first two, and surely they are better.This film was tedious, making its 90mins seem like double that length. Predictable, cynically calculated soundtrack selections, targeting the forty-something demographic: McCartney, Led Zep, Ramones, Sly Stone and Damien Rice.It is a ridiculously 'star-studded' cast of voice artistes: everyone from old Johnny Cleese to Julie Andrews; Eddie Murphy to Ian McShane; Eric Idle to Justin Timberlake. Yes, plenty of names; but a paucity of character or impact conveyed by any of them. I suppose Rupert Everett is just about an exception, making his Prince Charming relatively memorable.Overall, this is uninvolving and insipid. Nothing to relate to or enjoy, particularly; just empty post-modernism."
209,Shrek the Third,6,29 December 2009,Lost the spark and charm.,"I watched this movie 2 years after it's release mainly because when it came out I felt the plot and characters lost that special something that characterized them in the first two.The animation is great, the dialogs are funny, but the plot is not interesting, the characters do not seem to get along ""well enough"" and the addition of more endearing characters feels rushed.The plot sounds like a great idea but it isn't executed adequately. ""Shrek The Third"" feels like just a regular episode of any modern cartoon.""That"" special feeling when things were solved in the previous 2 is totally absent and you don't really get to feel something for the plot or the characters.The movie lacks of a spark and felt very rushed."
210,Shrek the Third,,13 August 2009,Shrek has lost it!,"'Shrek the Third' lacks the energy, charm, authentic humour and novelty of the first movie. The second movie may not have been a match for the first one but the story had heart. There's also a moral in the third movie but it is presented in a clichéd and preachy way. The story lacks soul and it's not even interesting to begin with. The jokes feel recycled and most of them fall flat while a few manage to draw a chuckle or two. It was difficult for me to keep my attention as I was losing interest. The voice-cast seem to have lost some of their effect and the new additions are quite bad, especially the voice behind Artie which is truly horrendous, with the exception of girlfriends Fiona's mom, Cinderella, Snow White, Sleeping Beauty and Rapunzel. Their sequences were the funniest and perhaps the best thing in the movie. Amy Sedaris, Maya Rudolph, Amy Poehler, Cheri Oteri and Julie Andrews have done a fine job. At times 'Shrek the Third' felt like one of those straight to video Disney sequels. That said, the animation remains consistent with the first two films and the quality is very good. The film is not bad to 'look' at but it's mostly a poor watch."
