,title,stars,date,r_title,text
99,The Killing of a Sacred Deer,6,11 November 2017,A Mediocre Greek Tragedy,"Yorgos Lanthimos is one of those directors' people either love or hate, with most of his films being ever so subjective. They're always very out there and sometimes very hard to follow or take seriously because of how bizarre they are. However, if there is one thing Lanthimos knows how to do, it's how to make the audience feel tense and uncomfortable during the entire duration of his films. The Killing Of a Sacred Deer is no exception. Lanthimos did a great job of making me feel uneasy from the very first opening shot, and making that feeling last for the full 121 minutes.However, another trait he's known for is his strange characters, and I mean really messed up. It's as if his goal was to make all the characters in the film as unrelatable as possible. This removed any kind of emotional connection I could have had with the characters, which of course ruined a couple of scenes in the film for me. The dialogue though, irritated me during the whole film. It's as if the writers don't understand how people communicate and interact with one another, almost as if the writing team have all got autistic tendencies. Like adults having conversations at dinner parties bringing up their daughters menstrual cycles and fully grown men showing teenagers their armpit hair are just two of many weird exchanges the characters make during the film. All of this however does add to the odd vibe that the director is clearly going for which is a success on his part.However in films (especially in thrillers), I want to be able to connect with the characters, to create a greater impact when something tragic happens to them. I don't want to be shaking my head at the dialogue and choices the characters make. But with the scrip that's all I seemed to be doing. I feel that if this film had the same plot and cinematography but changed its script, I would consider it an 8/10 but the script (for me anyway) holds it back from achieving that by a couple of marks.IN SUMMARY: If you're a fan of Yorgos Lanthimos's other works such as Dogtooth and The Lobster, you'll definitely find loads of enjoyment from this and perhaps even consider it one of the films of the year. For people who have never watched a film of his before and feel curious enough to see it, approach it with caution as it is not your average film and features a lot of artistic choices which will seem strange to people who have no idea who Lanthimos is. Lastly if you don't like any of Lanthimos's other works, I'm afraid this one is not going to win you over."
100,The Killing of a Sacred Deer,1,30 December 2017,Amazing what some call 'Art'... I call it 'Crap',"Such a waste of time. There was so much hope for this film, and we kept hanging on, waiting for something, anything other than the horrible dragging script and painful ending. I read some other low ratings, and the reviewers stated it much more eloquently than I care to as I have already wasted enough time on this piece of garbage. Do not waste your time. Trust us (4 of us watched - all felt the same) We needed to drink more to get through it.So bad, so rude and an example of what 'society' considers acceptable as art. It makes me sad for the film industry and entertainment in general. This is not entertainment, not even on the same planet as entertainment. It belongs in some black hole and vaporise.Acting was sub-par as well."
101,The Killing of a Sacred Deer,10,30 December 2017,Guess IMDb works!,"It's really funny to read so many reviews of people who are airing their grievances because they just didn't get it, therefore got angry and aggressive, confident that their lack of comprehension and taste in film will be certainly shared by their fellow IMDb users, to whom they firmly suggest not to ""waste time"" on Lanthimos' latest. Well, guess what, 12,000 IMDb voters (and counting) not only ""wasted"" their time on ""The Killing of a Sacred Deer"", but then correctly rated it an 8 or more. Turns out IMDb is indeed populated by people who actually understand and appreciate good cinema; they're just not the loudest ones. Who'd have thunk it?"
102,The Killing of a Sacred Deer,1,29 December 2017,So bad I had to come here to warn you away,"I don't write movie reviews. But I am so resentful that this Director wasted so much time and money taking us on such a pointless odyssey with so little to teach us and with zero entertainment value that I wanted to ensure that more people like me wouldn't be entrapped into giving up an afternoon on this awful, horrifyingly bad film.""Killing of a Sacred Deer"" is a poorly-directed movie with wooden performances from the actors, driven by a screenplay designed to make the viewer feel awkward for no other purpose (if there is any purpose to anything in this film) than to hate the characters. I showed this to a room of four people. After 70 minutes or so I noticed everyone was either sleeping, or fully tuned in to their iPads, so we abandoned this pretentious pseudo-art film 2/3 of the way through. I feel that the greater sacrifice than not knowing the ending was having had to endure the storytelling that far through.The actors were CLEARLY deliberately told to ""not act"" or to put forth wooden, emotionless performances, in some sort of attempt to create a tense atmosphere, which they did with varying success. Farrell and Kidman are actually good actors and gave us occasional glimpses of humanity but the vast majority of the dialogue is delivered with all the passion of a United Nations translator. The plot moves incredibly slowly. Unnecessary scenes abound. Long lingering shots and scenes deliver neither a tableau vivant or any sort of message.The deliberate insertion of incredibly awkward sexual scenes and references -- a sophomoric, derivative pseudo-art-film attempt to cause the audience to question our own lives -- merely make us squirm and hate the characters even more. They also feel more like TMI revelations of the screenwriter or director than character or plot development devices.At the abandon point, where our protagonist has confronted his tormentor, there is the possibility that by ending him, he could cause the entire cast to perish as a result. By this point that seemed like a pretty good idea -- a swift ending to a pointless film and a rightful demise of a bunch of characters that, thanks to the director, I had grown to loathe. Having not stuck with it thru to the ending, this is how I prefer to imagine the film concludes, so that there may never be a contemplation of a sequel.This is a terrible movie. An awful movie. I will deliberately avoid this so-called auteur's work (he also gave us ""Lobster"", which I bailed on about 10 minutes in) the future.I feel bad for the DP, the actors, the Producers. I even feel bad for the Best Boy and Craft Services. All clearly worked hard on this film, toiling under the tormented gaze of a deranged director drunk on his own prior (ahem) success. I hope they will not linger on the failure of this particular tome. They would all do well to avoid similar projects in the future."
103,The Killing of a Sacred Deer,1,28 December 2017,Terrible,Terrible... That is all. I want my time and my money back.
104,The Killing of a Sacred Deer,2,27 December 2017,This movie is best described as sick and cheap!,"The person who wrote the script is a sick person who may need to get hinmself checked at a mental facility.
What a waste of time.
The stars are only for the acting.
The actors absolutely went cheap as they could by accepting to play this one..."
105,The Killing of a Sacred Deer,,27 December 2017,Waste of my life,"Pseudo trendy try hard shyte! Boring, pointless crap that surely was written by a 12yr old with severe issues. Very disappointing? Understatement ... best part was the subtitles!"
106,The Killing of a Sacred Deer,1,26 December 2017,Don't waste your time - It is too slow and shallow story/acting,"I normally don't write reviews but after seeing this movie (with so much expectations given the actors involved) I am compelled to write review on this.The movie basically lacks characters. They are so shallow. The whole Dr family is so superficial and there is no sign of bond among them (At least director does not show that at all). The story is far from being convincing and the whole progression in the movie is so slow that I was tempted to stop watching. I am really surprised that talented actors like Collin Farrell and Nicole Kidman took up the roles in this movie (perhaps they didn't know upfront how bad this movie is).Net-net, save your $."
107,The Killing of a Sacred Deer,4,16 January 2018,I rate this low budget film lower than others because....,We watch a lot of low budget films and most are pretty good but this one its the lines being said are like they are saying lines there's no reality to it like other low budget films. Its got a weird plot to it too. Its one of the many many low budget films we watch so I can say this basing against other B or low budget movies it could had better acting in it than it did if they did sound so robotic like they were just saying their lines and no real acting behind what they were saying I would of given it a higher rating.
108,The Killing of a Sacred Deer,1,16 January 2018,Pointless. Just pointless.,"And this is coming from someone who knows what this is supposed to be based on and loves Dogtooth and The Lobster, but chooses not to be a pretentious moron and act like there is some 'brilliance' in this movie that everyone missed. There simply isn't. This is an objectively bad movie. But, for all of you that want to feel superior and included, by all means, go ahead. Keep saying how great and misunderstood this movie is. It's rather funny.For anyone that is not as lame, watch something that's worth it, like Mother, for example. :~)"
109,The Killing of a Sacred Deer,1,15 January 2018,Stupid,"This was the worst movie ever. The acting was terrible especially for ""top rated actors"". I wish I had seen some of the reviews and saved my time. I would like to know when Alicia Silverstone was in the movie. Never saw her. Must have been in a blink of an eye. It was very weird. Save your time and money."
110,The Killing of a Sacred Deer,1,14 January 2018,Stinks,One odf the worst movies I have ever seen in whole my damn life. So bad... Story makes no sense at all. I don't know even where to start.... so boring and teasing and in the end... nothing to squeeze out of it. WASTE OF TIME
111,The Killing of a Sacred Deer,7,14 January 2018,Capsule Review: The Killing of a Sacred Deer,"The Killing of a Sacred Deer can be called a gradually numbing experience. What it does with a cliched story and robotic characters is take you by the end of a cliff and create a scenario where it feels like it is constantly pushing you over. Colin Farrell plays a cardiologist and a father of two who develops a friendly relationship with a psychologically unstable boy (Barry Keoghan) who seems like he has a sinister plan. It is too late before Farrell's character and his wife, played by the radiant Nicole Kidman, realize that things are out of their control. Even though Farrell is a personal favorite, I have to say that it is Keoghan who transcends the screen with his nuanced performance that even has me believe that he really has issues. Also seen in Dunkirk (2017) recently, he is definitely an actor I'll be looking forward more of from. The arresting background score is one of the most appropriate and effective things I have seen in a film in a long time. You could also say that director Yorgos Lanthimos takes advantage of scary soundtracks to drive his story ahead which has shades of The Lobster (2016), a film that The Killing of a Sacred Deer has a lot of semblance with. Although the characters spewing robotic dialogues hampers the proceedings, the experience that you get from subtle references to perversion, psychological imbalance, obscure habits of the characters, and the overall progressive plot is one worth relishing. Lanthimos is known for obscure dramas and this is as good as it gets. It's almost a film that is very difficult to explain, but is very easy to comprehend. The Killing of a Sacred Deer is highly metaphorical and best suited for people who love and can understand metaphors. TN."
112,The Killing of a Sacred Deer,8,13 January 2018,About as jet black as humour can possibly get...,"For a filmmaker as avant garde and layered as Yorgos Lanthimos (The Lobster), the plot of The Killing of a Sacred Deer is deceptively simple. Alas, I can't give much of it away here other than to say that a surgeon (Colin Farrell) is forced to face up to his past by a teenage boy (Barry Keoghan). Lanthimos has got the best out of Farrell before in the aforementioned film The Lobster and he is excellent again here. Farrell is a much better actor when not asked to do an accent and he simmers and pops here in a difficult role. Indeed, in a Lanthimos film all the roles are difficult. Each character only has two settings, a robotic lack of emotion or over the top melodrama. This style takes a while to warm to but eventually the sheer poignancy of the plot helps one to forget about the quirks and idiosyncrasies.It's about time I devoted a paragraph to Nicole Kidman because she really is an astonishing actress. Despite loving her in everything from Big Little Lies to Dogville, I don't think I have ever truly given her the props she deserves. As good as Farrell and Keoghan are here, Kidman is at least their match. Portraying a multi faceted character with little more than a pointed glance and a word or two is difficult but the Australian actress breezes through a tumultuous and fearless performance. She really is a movie star in every sense of the word.Anyway, back to Lanthimos. Anyone who has seen The Lobster or indeed Dogtooth will know that the Greek director likes to infuse his films with jet black comedy and Sacred Deer is no different. There are genuinely laugh out loud moments within this dark fable which make the viewer uncomfortable but never detract from the story itself. Actually fable isn't quite the right word. Sacred Deer is closer to a fairy tale. A modern day fairy tale of course, but the idea that all actions have a clear consequence is straight from the Brothers Grimm or Hans Christian Anderson.A lot of people will not like this film, and it isn't because they don't understand it, it is because some people don't go to the cinema to be challenged. There is nothing wrong with that, it is supposed to be entertainment after all, but those that approach The Killing of a Sacred Deer with an open mind will surely be rewarded with one of the most unique viewing experiences of 2017."
113,The Killing of a Sacred Deer,7,8 January 2018,"Lanthimos and Filippou continue their excellence, though in a bitterer pill","No matter what you think of his films, Yorgos Lanthimos has a way of grabbing you by the nerves. ""The Killing of a Sacred Deer"" is his and co-writer Efthymis Filippou's most challenging, sanity-testing effort yet.In previous films ""Dogtooth"" and ""The Lobster,"" Lanthimos created worlds where the traditional rules of society do not apply. That was especially the case in the monogamy dystopia of ""The Lobster."" There's nothing about the wealthy suburban world the Murphy family lives in that seems unusual, other than it being perhaps too immaculate and pristine. This ""normal"" setting makes it tougher to completely buy this film's concept compared to the others, but the filmmaking is still top-notch.Of course, Lanthimos and Filippou throw the Murphys lives into a slow, inevitable chaos. When surgeon and family head Steven (Colin Farrell) takes teenager Martin (Barry Keoghan) under his wing and introduces him to his family - wife Anna (Nicole Kidman) and children Kim (Raffey Cassidy) and Bob (Sunny Suldjic) - he's eventually faced with an impossible choice that tears at the neatly woven fabric of his family's existence.As anyone familiar with this duo's writing would expect, the script contains lots of matter-of-fact exchanges of simplistic, awkward dialogue and it serves as the foundation for the polite and tidy Murphy family. At the same time, Lanthimos' quiet, dutiful pacing is its own form of foreshadow and utter dread. After a bluntly straightforward line of dialogue sets up what's to come, the story then becomes an unraveling as Lanthimos and Filippou expose the Murphys' flaws and make them suffer.Keoghan, however, steals the show away from Farrell and Kidman. The 25-year-old has an uncanny ability to command a scene. The story assigns him a certain power that lacks tangibility, yet his presence alone manifests that power and creates true tension between him and the actors he shares scenes with, especially Farrell. Once the story shows its cards, ""Sacred Deer"" becomes a bit more divisive. Before then, it's rather plain albeit eerie, but then it goes off the rails without going off the rails, i.e. the film is very explicit about where it's going yet you just can't believe it goes there. Consequently, what begins as a suspenseful drama in the way it looks and operates turns into a fable or a Greek tragedy. If Lathnimos and Filippou had bent the rules from the beginning, ""Sacred Deer"" probably would have avoided it dropping a giant gate in the middle of their film requiring all who pass to suspend further disbelief.Consequently, ""The Killing of a Sacred Deer"" pushes us to explore human psychology in ways we couldn't dare to imagine, and it wields a certain honest if not cynical and cold humor. Yet even when this script most calls for wild, fervent drama and emotion, Lanthimos and Filippou continue along at their preferred methodical, calculated pace. Their reasoning perhaps defies reason and it will drive some emotionally inclined viewers mad, but to their credit, they continue to push. So while ""Sacred Deer"" is a tougher film to swallow, the rigor and thought process behind Lanthimos' films continues to function at a high level.~Steven CThanks for reading! Visit Movie Muse Reviews for more"
114,The Killing of a Sacred Deer,9,7 January 2018,THE KILLING OF A SACRED DEAR*: An evolutionary approach.,"I really don't know, if directors study some techniques to either involve, engage us emotionally in the events or detach us emotionally from the events so they can pose their questions clearly, throw them in our faces. May be, they do not intend to do that deliberately, and it is up to viewers!
However, this movie, can stir your mind up, mess it up, fill it up with embezzlement (it is actually a minefield of moral conundrums), without ever get involved emotionally.
This movie is a reincarnation of an old, perpetual, eternal problem; Justice. 
In evolutionary psychology, justice is discussed in terms of reciprocal altruism(cooperation) and retaliation1 (Eye for an Eye) or (Tit for Tat).
 
Justice through the eyes of gods: 
You might think that there is a resemblance between this movie's theme ""seeking for justice"" and the theme of the Iliad and the Odyssey, but I see that there is a big difference here. At first, there is a big difference between the Iliad and the Odyssey2. In the Iliad, the gods are somehow neutral, but in the Odyssey, they are more prejudiced to Odysseus's cause. Justice was very blind in the Iliad. Blind retaliation to the violation or disobedience to the moral or sacred rules, was guaranteed once you break the rules. No matter who you are, you just win your punishment ticket, once you breach the rules; you incurred your deserved punishment.
 It seems like, the moral codes were Gods-made, but they were autonomic, characterized by ""Apply to all"". In the Odyssey, Zeus and Athene were obviously rooting for Odysseus's cause by all means, through his journey, from the beginning (Released by the intercession of his patroness Athene) till the end (slaughter of the Suitors) 3. In our movie, Gods don't play any apparent role, maybe they were just viewers like us, although I prefer to see them latent behind the stage. They may just responded to Martin's craving for revenge, by putting his plan into action. They granted martin god-like abilities to reinforce his cause: when he called Kim, while she was laying paralyzed at the hospital, she fell down once he hanged up, before she was able to reach the bed. But, even if we are talking about gods reinforcing justice, there was not a single hint to how martin managed to work his plan through, The Murphys didn't stop to ask. It seemed like Martin was himself the god of retribution. 
to see the whole review you can by clicking the next link
Https://anonymouswriter7.wordpress.com/2018/01/02/the-killing-of-a-sacred-dear-an-evolutionary-approach/"
115,The Killing of a Sacred Deer,7,7 December 2017,"Good acting, weak scenario","The acting was the best part of the movie. All the actors were playing incredibly, especially the young ones. They have adopted the style of Lanthimos' acting but they have evolved it and make it seem more normal. The scenario was not as strong as it was expected comparatively to his other movies and it was not eventually so relevant to the title. We are used to allegorical movies that you have to think again in order to find the purpose of it. That was a thing that I missed from this movie."
116,The Killing of a Sacred Deer,1,26 December 2017,awful,"Do yourself a favor and dont watch this.
Shocking without making any sense.
I have no idea how it got 7.5/10"
117,The Killing of a Sacred Deer,4,25 December 2017,Were the actors forced to act terrible?,"I could already sense it after the very first scene in the hospital. There's something very off with the atmosphere in this movie. The actors don't show any emotions and they speak their boring lines like robots. I think even Stephen Hawking's robotic voice has more tonality then these actors do. More surprisingly, actors well known for their oustanding acting performances (especially Nicole Kidman) are completely out of touch with the events happening in this movie. Therefore it was impossible for me to relate to the characters and there was no character development. A lot of pointless and weird scenes don't have anything to do with the plot and are just there for the sake of lengthening the movie. What was the purpose of Martin's sexual relationship with Kim? Why is it normal to share with colleagues that you're daughter had her first period? Why is body hair important to show to others? Why is Anna pretending to be a sex doll for her husband? Does Martin have superpowers? Why is Martin trying to let Steven have sex with his mother? Why doesn't Anna care at all that her husband is flirting with Martin's mom (which was a pointless lie of Martin in the first place and didn't add anything to the movie at all)? 
Another frustrating aspect was the use of irritating and misplaced music to add drama. What kept me going through this movie was the somewhat interesting plot. But in the end I felt unsatisfied."
118,The Killing of a Sacred Deer,5,19 December 2017,Killing...,"Stylistically this movie may appeal to some, however, I was greatly underwhelmed. These are my main reasons:
-Acting felt really forced and unnatural to me, which stood in the way of connecting with any of the characters.
-The frigid atmosphere added to the sense of distance put between the viewer and, well, anything actually.
-The script was also weird and story got out of hand quickly, without feeling anywhere believable.
-The sound effects and 'music' inappropriately created a false sense of tension. The makers especially went wild with the SFX, which to me were at times excruciating.
If there were any hint of absurdity or a supernatural phenomenon I'd have a reason to accept a lot more of the characters' actions which now just didn't make much sense!
I like weird movies, but this one just seemed to want to be different for all the wrong reasons and in all the wrong ways. I didn't run out of the (nearly empty) cinema, just because I thought some kind of reasonable explanation would come. A reason to make me accept the previously named flaws as a style and a skillful way to make sense of the whole, but alas... No such luck!"
119,The Killing of a Sacred Deer,9,19 December 2017,I loved this,"Yorgos Lanthimos is a really interesting director. Previous films include the very unorthodox Dogtooth & Lobster and The Killing of a Sacred Deer is very much in the same mould but for me this is his best work to date.
This is a psychological thriller about a surgeon who is forced to make an unthinkable sacrifice when a teenage boy from his past gives him an ultimatum. His life starts to fall apart when he realises he must pay for his past mistakes.
When you start to watch this the first thing that hits you is the dialogue and the way the actors perform it. It's very monotone , robotic , almost emotionless . This is a group of people that acts unlike any other and it's mesmerising to watch. The acting is great. Colin Farrell , Barry Keoghan and Raffey Cassidy are superb and Keoghan takes creepy to a new level . 
This is based on a Greek mythology story about retribution and reminds me a lot of Michael Haneke's Funny Games. It's one of those films that sticks in your brain for a long while after watching it . It leaves you with lot's of questions ( in a good way) and the answers are pretty obvious when you sit and think about it.Highly Recommended."
120,The Killing of a Sacred Deer,8,19 December 2017,Settle in for an uneasy journey.,"Liked many aspects of this meandering but gripping story. Impeccable acting and storytelling, camera work and sound made this extremely worth while."
121,The Killing of a Sacred Deer,3,17 December 2017,"I'm never watching a trailer, ever again...","We have been waiting to watch this for weeks, having seen the trailer. Great cast, we thought it was going to be a fantastic watch. 
Absolute pishhh. The deliberate, wooden, awkward acting was far too 'try hard' to be artsy. Didn't work. The cast did what they were directed to do, but there was absolutely no connection with the characters. I can't even be bothered to write a serious review. Bored to tears. It's not big and it's definitely not clever. Psychological torment, not thriller, not suspenseful, not captivating....pishhh, of the highest order. I gave a 3, just because the actors can quite clearly act... the plot missed the mark by a country mile. 
Even the musical score irritated the hell out of me."
122,The Killing of a Sacred Deer,3,17 December 2017,Forgettable Movie,"I quite honestly don't know what all the hype is about. I initially decided to get this movie due to the good reviews and good score here on IMDB, but I quickly realized how misleading all of that actually is. First off, let me say that the acting seems very forced. It's literally so bad, I could assume the actors were forced to read off of a teleprompter for the entire film, rather than memorize the lines. If you'd ask me what movie is the most similar to this one, I'd say The Room, and I bet a lot of people would agree with me. This is the most forgettable movie I've seen all year. The plot is something a 4 year old could come up with, while dreaming. This is supposed to be a ""psychological thriller"", but there was nothing psychological, or thrilling about this movie. I'd bet a thousand dollars that some of these reviews are paid for by the producing company, like the one from gissenmann. This is the most dull movie I've ever seen, but he said ""It's beautifully shot, with talented actors, and an enigmatic plot"". ~~ Yeah. I smell a bribe there. 3 out of 10, don't watch this movie, and don't fall for the lies."
123,The Killing of a Sacred Deer,,15 December 2017,Hollywood ran out of ideas... and criteria!,"Who gives green light to projects like these?I would love to spoil this movie, but I did not find anything that could be spoiled, since nothing interesting happens.Colin Farrel wears a beard that can almost be smelled, hospital corridors, Nicole Kidman plays dead, naked, more hospital corridors, a young man eating noodles like a monkey, even more hospital corridors, a cameo by Alicia Silverstone, a couple of shots in a restaurant, two children crawling, etc ...Is it too much to ask for a minimally coherent story?"
124,The Killing of a Sacred Deer,3,15 December 2017,One of the most weird and grimm movie I've seen ever with a really poor and simple story.,"This was so sad, grimm and bad to the core.
I won't lie that movie wasn't intriguing for some portion.
But that's about it.
The movie starts slow and weirdly. So you expect some interesting turns or plot in the movie. But when the movie ends you feel totally disappointed because of the script. There's nothing interesting. Shit climax. You can tell the story of movie in 2 lines. And anyone can write a script like this based on it.
The movie is also so weird. The characters, the way they talk and behave is so unrealistic & weird.
Only beautiful thing about the movie is quite honestly Nicole Kidman.
Apart from that's it's absolutely shit."
125,The Killing of a Sacred Deer,3,15 December 2017,a Big Nothing Movie.,"This movie lacks everything... from emotion were the actors interpret their lines as if they were 12yo kids reading their lines from a piece of paper, complete lack of facial and body emotion, the music seemed ominous but lacked anything remotely exiting to go with it... It was 2 hours of my life lost... was it a supernatural thriller? sure seemed like it...the only thing stopping me from completely falling asleep was the music that at some points turned so loud as if something was happening..but nope...nothing.. a big nothing movie."
126,The Killing of a Sacred Deer,5,13 December 2017,Weird dialogue delivery,"The only imprint I got from watching this movie was Colin's strained and robotic delivery of his dialogue. Strange to say the least unless he was directed that way possibly in which case, it is still strange."
127,The Killing of a Sacred Deer,7,12 December 2017,Strangely watchable,"This film reminded me of It Follows (a simple rule based curse, dry stilted dialogue, sparse senses and structure), Black Mirror, Birth (where you don't know whether to trust a boy offering supernatural explanations) and The Twilight Zone. Its strange, self-consciously dry in a David Lynch way to make conversations and life feel banal from a cold distance. Ultimately, despite any metaphors and symbology that people will surely be desperate to search for, it really could have been told in 30 minutes. I think I'd have prefered it told more efficiently, as part of an interweaving anthology (or an episode of Black Mirror)."
128,The Killing of a Sacred Deer,5,12 December 2017,didnt work like Lobster did for me.,"I have to admit thre director come with strange movies with weird social interaction . 
 This movie felt like emotionless in general, with lines that don't connect with audience.
 Maybe too intellectual and artsy pretentious writing?
 Still, better then lots of mainstream in it strangeness ."
129,The Killing of a Sacred Deer,6,2 November 2017,Interesting but tiring,"This is an interesting film, no doubt. It succeeds at building a psychologically oppressing atmosphere. Comparisons with Lanthimos' previous work, The Lobster, are unavoidable. The sense of absurdity, the tempo, the photography, the neurasthenic characters... In fact, a disappointing Farrell seems to be playing exactly the same guy. Personally, I had the same issue with both films. A promising beginning, but, after an hour or so, I just subtracted myself out of the action and started analysing the movie, way too much, more as a critic than as an spectator. And, for me, this is one of the worst things that can happen at the cinema...If you are into this kind of psychological horror, I would rather recommend Miike's Audition (1999). That, for one, if you can stomach it, would capture your attention from the beginning to the end (and even beyond)."
130,The Killing of a Sacred Deer,,1 November 2017,"Revenge, Justice, Nicole, and Colin: It has it all.","""It's the only thing I can think of that is close to justice."" Martin (Barry Keoghan)Justice, aka revenge, is just one of the motifs in this black, absurdist comedy called The Killing of the Sacred Deer. A wealthy family of two doctors is invaded by 16 year old Martin with that revenge on his mind. If you keep Euripedes' Iphigenia in Aulis in mind, where Agamemnon deals with Artemis over killing killed her sacred deer and her demand that he sacrifice a daughter, you'll get an idea of the Greek tragic overcast to the decidedly dark humor.This is not a slasher movie with excessive blood and barely observable motives. Although the disturbing close up opening of a heart surgery hints at bloody business to come, minds move the plot, from the aforementioned vengeance to emotionless living where the beautiful home is as clinically sterile as the hospital in which the two children must spend time for psychosomatic or occult reasons.For sure, however, is that the two children are made immobile by the force of Martin's will, in a standoff with emotionally remote surgeon dad, Steven (Colin Farrell), over Martin's obsession with Steven's bungling his father's operation, causing his death.While Martin blackmails Steven with the most heinous condition for deliverance, we are treated to Kubrick-like long shots down antiseptic corridors to distance us from the horror of this doomed family's life. Even their language is stiff and formal, measured out slowly as if in a bad Puritan-colonial drama. Such careless distancing leaves everyone off center, the better to show the class divide, the degradation of the wealthy, and the baseness of the underclass that lies underneath the veneer. All of this is comical when considering the black nature of it, but a feeling that revenge may be necessary is not far beneath the surface. Moreover, payment may be due for a cloistered, affectless life. As usual in a surreal dissection of privileged complacency, the hollow house, an emasculating masturbation motif, and emotional negligence work together to undermine the surface happiness of wealth and power.The theme of an outsider invading a home and changing things is given extra force with an absurd overlay. Maybe absurdists like Samuel Beckett and director Yorgos Lanthimos are better than the realists and we critics in exploring the terror of living."
131,The Killing of a Sacred Deer,1,30 December 2017,SO STUPID!!!!!!,Had to set up an account just to review this stupid movie!! DO NOT WATCH this!!!!! I stopped 15 minutes in to set up an account just to write this review! You'll be wasting your time...you've been warned!
132,The Killing of a Sacred Deer,1,27 December 2017,"Worst movie I've seen! Unrealistic, slow/long, boring, unsatisfying!","If I could give it a 0 score, I would! This is the first time I am writing a review, but I'm so pissed wasting 2 hours of my time, that I feel the need to do so!
I can't believe that Nicole Kidman & Colin Farell would accept these roles! Poor and slow plot, completely unrealistic, and the worst, unsatisfying ending!
If anyone gives it a high score, is either because they are sick in the head one way or another, or they are one of those people who want to sound smart. 
It's even more disappointing that there are so many people who gave it a high score!!"
133,The Killing of a Sacred Deer,8,27 December 2017,A tense Kubrickesque psychological thriller,"This film has a limited audience. If you like intense, hard to watch independent style thrillers or dramas high on psychological intensity such as mother!, The Shining or The machinist this film might appeal to you. If you want guns, blood, car crashes, babes in bikinis and happy endings you will probably hate this film.In my view this film is almost perfect, the filming is very reminiscent of Kubrick's The Shining or even Eyes Wide Shut, the acting is disturbing and stilted, but it's supposed to be, and it's done very well. This film is like the finest Stilton cheese, it's perfect but it's of limited popular appeal."
134,The Killing of a Sacred Deer,1,13 January 2018,Utterly dull,You can describe complete movie in 3 words: DO NOT WATCH!
135,The Killing of a Sacred Deer,,31 October 2017,Stunning and eerie,"The Killing of a Sacred Deer. Wow. I had high expectations for the film without really knowing much of what it was about. It really didn't disappoint in any way. From the beginning, the film has an eerie, sinister vibe to it that never leaves and that is always haunting over the film, even before certain plot developments are revealed. The film always keeps us at arm's length, where we see what the characters are doing but never trust anything they're doing, anything they're saying, or really, anything happening on screen. As a pure mystery, they don't get better than this. This is an outstanding directorial achievement. The entire cast is to be commended for playing these characters the way they did, but it is absolutely Barry Keoghan who steals the film. A performance truly worthy of the same effect as even performances like Heath Ledger's The Joker. He commands the screen and it's one of the most purely terrifying performances on screen this decade."
136,The Killing of a Sacred Deer,7,30 October 2017,The Killing of a Sacred Career,"Yorgos Lanthimos is one of my favourite directors, perhaps even my favourite. His surrealist style is bold and undeniably him, as it is both humorously absurd whilst also containing a deep-rooted and complex message. The Lobster would be Lanthimos' first English language film and is arguably his best to date, the debate being whether Dogtooth is better. Now Lanthimos has moved from England to America with his second English language film, The Killing of a Sacred Deer. The film tells the story of Steven, a surgeon who befriends a disturbed teenage boy only to find himself with an impossible ultimatum on his hands. The Killing of the Sacred Deer is very much a Lanthimos film, however, it doesn't reach the heights of Lanthimos' best work, and feels a little too much like an attempt of commercialisation.Don't get me wrong, Lanthimos' niche surreal style is ever-present in The Killing of the Sacred Deer. The script is filled equally with Lanthimos' hilariously direct dialogue and pointless high level of detail in that dialogue. As well as this, Lanthimos' signature surreal visuals glisten through the films stunning cinematography. Cinematographer, Thimios Bakatakis, changes up his style, favouring the fish eye lens, resulting in a fantastic sense of atmosphere and an almost CCTV feel to the film. Additionally, the film's score works beautifully with the visuals in the film, especially with one specific gruesome metaphor. It is by far Lanthimos' best use of sound to date. All of this comes together to create Lanthimos' auteur style to which I've come to expect in his films.This all being said, the Lanthimos stamp isn't as prominent in the Killing of a Sacred Deer. Although there are surreal moments, they are few in comparison to Lanthimos' entire filmography. This is definitely Lanthimos' most accessible film, as the story is very simple and easy to follow, however, this is where the film falters for me, as a fan of Lanthimos' bold approach. The surreal images in the Killing of a Scared Deer are few and far between, and unfortunately, aren't replaced with anything of paralleling interest. This is a real shame as it's the off-kilter visuals that I've come to want, love and expect of Lanthimos' work. I can see many being bored of this film as the entertainment comes from the experimentation. As I've already said, the story is straightforward and the surreal images are few, therefore the film is rather linear and ""normal"" for the most part. I can't help but feel that Lanthimos is attempting to crack America with this film, almost abandoning his style along the way. He is attempting to make his niche style mainstream which is a paradox in itself. I can almost feel Lanthimos' loss of self-confidence, the pressure to make something more conventional and realistic must get to him immensely, but his attempt to become a modern-day David Lynch falls short. Instead, he's shooting himself in the foot Overall, the Killing of a Sacred Deer is disappointing by Lanthimos' standards. As a film it's great, but as a fan of the Greek director, I was let down by the lack of abstract and experimentation. The story is just too simple for Lanthimos and the film just feels to me like a crisis of self. However, if Lanthimos' filmography wasn't already so rich with abstract ideas and experimental images, then I would probably find myself enjoying The Killing of a Sacred Deer a lot more than I did. This is a multiple watch film and I look forward to giving The Killing of a Sacred Deer a better chance."
